sim_time, car2?world_angular_velocity/y
50.501, -0.00310457
50.502, -0.00169453
50.503, -0.0013169
50.504, -0.000141342
50.505, 4.39493e-05
50.506, 0.000992154
50.507, 0.000907171
50.508, 0.00148287
50.509, 0.00129005
50.51, 0.00176438
50.511, 0.00124076
50.512, 0.0015441
50.513, 0.000794556
50.514, 0.000629269
50.515, -0.00161615
50.516, -0.00207777
50.517, -0.00304563
50.518, -0.00277534
50.519, -0.00317764
50.52, -0.0024559
50.521, -0.00246576
50.522, -0.00155908
50.523, -0.00111279
50.524, 0.00165865
50.525, 0.00286649
50.526, 0.0047304
50.527, 0.00528149
50.528, 0.0071148
50.529, 0.00770017
50.53, 0.00923784
50.531, 0.00955067
50.532, 0.0112194
50.533, 0.0116389
50.534, 0.0127785
50.535, 0.011985
50.536, 0.0127598
50.537, 0.0126621
50.538, 0.0139487
50.539, 0.0139935
50.54, 0.0147291
50.541, 0.0148757
50.542, 0.0156767
50.543, 0.0154528
50.544, 0.0159015
50.545, 0.0156956
50.546, 0.0160479
50.547, 0.0151103
50.548, 0.0153503
50.549, 0.0144823
50.55, 0.0145432
50.551, 0.0134954
50.552, 0.0136611
50.553, 0.012705
50.554, 0.0126662
50.555, 0.0116952
50.556, 0.0116611
50.557, 0.010668
50.558, 0.0106266
50.559, 0.00957407
50.56, 0.00978801
50.561, 0.00896817
50.562, 0.0091106
50.563, 0.00836313
50.564, 0.00858734
50.565, 0.00792862
50.566, 0.00824447
50.567, 0.00753811
50.568, 0.00967085
50.569, 0.010087
50.57, 0.0111987
50.571, 0.0110488
50.572, 0.0116356
50.573, 0.0114257
50.574, 0.0120792
50.575, 0.0116949
50.576, 0.0123609
50.577, 0.0118435
50.578, 0.0126813
50.579, 0.0108474
50.58, 0.0106345
50.581, 0.0100518
50.582, 0.0104959
50.583, 0.102818
50.584, 0.161733
50.585, 0.173232
50.586, 0.15408
50.587, 0.11922
50.588, 0.098178
50.589, 0.0838949
50.59, 0.0746732
50.591, 0.0671886
50.592, 0.0615137
50.593, 0.0565523
50.594, 0.0523694
50.595, 0.0478579
50.596, 0.0441455
50.597, 0.0398814
50.598, 0.0357853
50.599, 0.0321291
50.6, 0.0286764
50.601, -0.158036
50.602, -0.214628
50.603, -0.197202
50.604, -0.148076
50.605, -0.111567
50.606, -0.0838913
50.607, -0.0617344
50.608, -0.0419973
50.609, -0.0239929
50.61, -0.00836041
50.611, 0.00531764
50.612, 0.0173406
50.613, 0.0277258
50.614, 0.036619
50.615, 0.044033
50.616, 0.0499689
50.617, 0.0547847
50.618, 0.0583859
50.619, 0.0610238
50.62, 0.0605841
50.621, 0.0985889
50.622, 0.107393
50.623, 0.0866582
50.624, 0.0622473
50.625, 0.0429851
50.626, 0.0260623
50.627, 0.0113574
50.628, -0.00097221
50.629, -0.0103348
50.63, -0.0175546
50.631, -0.023329
50.632, -0.0283969
50.633, -0.0318661
50.634, -0.0353922
50.635, -0.0371181
50.636, -0.0392581
50.637, -0.0400076
50.638, -0.0406519
50.639, -0.0406254
50.64, -0.0397707
50.641, -0.0391059
50.642, -0.037099
50.643, -0.0350588
50.644, -0.0328691
50.645, -0.0298645
50.646, -0.115692
50.647, -0.118921
50.648, -0.0824123
50.649, -0.0554046
50.65, -0.0361078
50.651, -0.0226928
50.652, -0.0127201
50.653, -0.00514592
50.654, 0.00134394
50.655, 0.00595848
50.656, 0.0103843
50.657, 0.0130241
50.658, 0.015076
50.659, 0.0157208
50.66, 0.0162866
50.661, 0.0154145
50.662, 0.0149988
50.663, 0.0132784
50.664, 0.0119106
50.665, 0.00958153
50.666, 0.00772213
50.667, 0.00486914
50.668, 0.00248696
50.669, -0.000640176
50.67, -0.00301342
50.671, -0.00607809
50.672, -0.00825445
50.673, -0.0110698
50.674, -0.0129368
50.675, -0.0153812
50.676, -0.0168242
50.677, -0.0188031
50.678, -0.0197746
50.679, -0.021249
50.68, -0.021685
50.681, -0.0226407
50.682, -0.0225708
50.683, -0.0230371
50.684, -0.0225055
50.685, -0.0225451
50.686, -0.0216271
50.687, -0.0213236
50.688, -0.0201089
50.689, -0.0194849
50.69, -0.017847
50.691, -0.0170707
50.692, -0.0152729
50.693, -0.0144416
50.694, -0.0128581
50.695, -0.0122449
50.696, -0.0105723
50.697, -0.00991654
50.698, -0.00777571
50.699, -0.00688045
50.7, -0.0050702
50.701, -0.00451804
50.702, -0.00326601
50.703, -0.00290562
50.704, -0.0018434
50.705, -0.00183794
50.706, -0.000774662
50.707, -0.000739673
50.708, -4.85893e-05
50.709, -0.000260254
50.71, 0.000176778
50.711, 0.00115661
50.712, 0.00218495
50.713, 0.00192423
50.714, 0.00216953
50.715, 0.00137429
50.716, 0.00131477
50.717, 0.000322405
50.718, 0.000194942
50.719, -0.0021646
50.72, -0.00270664
50.721, -0.00374951
50.722, -0.00481723
50.723, -0.00576736
50.724, -0.00519546
50.725, -0.00519375
50.726, -0.0040935
50.727, -0.00380676
50.728, -0.00212488
50.729, -0.00131761
50.73, 0.000198104
50.731, 0.00139752
50.732, 0.00323786
50.733, 0.00390483
50.734, 0.00579022
50.735, 0.00652812
50.736, 0.00790038
50.737, 0.00883324
50.738, 0.0104039
50.739, 0.0108654
50.74, 0.0120523
50.741, 0.0125282
50.742, 0.0137837
50.743, 0.0137542
50.744, 0.0148906
50.745, 0.0145787
50.746, 0.0158342
50.747, 0.0154812
50.748, 0.0161605
50.749, 0.0155382
50.75, 0.0158131
50.751, 0.015218
50.752, 0.0155256
50.753, 0.0145801
50.754, 0.0147679
50.755, 0.0137356
50.756, 0.0136928
50.757, 0.0127702
50.758, 0.0128528
50.759, 0.0117431
50.76, 0.0118348
50.761, 0.0107521
50.762, 0.0107385
50.763, 0.00986653
50.764, 0.0100643
50.765, 0.00910945
50.766, 0.00941036
50.767, 0.00840826
50.768, 0.00895994
50.769, 0.00819704
50.77, 0.00868431
50.771, 0.0080127
50.772, 0.00843522
50.773, 0.00800953
50.774, 0.00867585
50.775, 0.00812802
50.776, 0.00896297
50.777, 0.00825858
50.778, 0.00993822
50.779, 0.00955545
50.78, 0.095598
50.781, 0.14862
50.782, 0.161979
50.783, 0.14559
50.784, 0.114355
50.785, 0.0928114
50.786, 0.079458
50.787, 0.0694108
50.788, 0.0622223
50.789, 0.0559855
50.79, 0.0510365
50.791, 0.0463489
50.792, 0.0425182
50.793, 0.0381398
50.794, 0.0347558
50.795, 0.0305823
50.796, 0.0271137
50.797, 0.0228914
50.798, 0.0194899
50.799, -0.140288
50.8, -0.186251
50.801, -0.168648
50.802, -0.119981
50.803, -0.0854802
50.804, -0.0583558
50.805, -0.0358108
50.806, -0.0153985
50.807, 0.00212263
50.808, 0.0178229
50.809, 0.0311717
50.81, 0.0424254
50.811, 0.0522841
50.812, 0.060405
50.813, 0.067043
50.814, 0.0717024
50.815, 0.0722746
50.816, 0.0701481
50.817, 0.0660951
50.818, 0.0606281
50.819, 0.0543008
50.82, 0.0473709
50.821, 0.0401238
50.822, 0.0329295
50.823, 0.0259567
50.824, 0.0187556
50.825, 0.0506312
50.826, 0.0593454
50.827, 0.0434657
50.828, 0.0166688
50.829, -0.00110631
50.83, -0.0152664
50.831, -0.0247584
50.832, -0.0310562
50.833, -0.0344586
50.834, -0.0360478
50.835, -0.0364086
50.836, -0.0359367
50.837, -0.0347635
50.838, -0.0330613
50.839, -0.0308225
50.84, -0.0283415
50.841, -0.0253992
50.842, -0.022412
50.843, -0.0189326
50.844, -0.0158811
50.845, -0.0121011
50.846, -0.00924258
50.847, -0.00531186
50.848, -0.00281531
50.849, 0.000755855
50.85, 0.00290309
50.851, -0.0901998
50.852, -0.103451
50.853, -0.0688334
50.854, -0.0375749
50.855, -0.015282
50.856, 0.00232699
50.857, 0.0149286
50.858, 0.0221208
50.859, 0.0254244
50.86, 0.027058
50.861, 0.0272397
50.862, 0.0270514
50.863, 0.0257303
50.864, 0.0245118
50.865, 0.0222752
50.866, 0.0203944
50.867, 0.0175357
50.868, 0.0154487
50.869, 0.0121946
50.87, 0.00999695
50.871, 0.00668967
50.872, 0.00456464
50.873, 0.00144142
50.874, -0.000420867
50.875, -0.00325963
50.876, -0.0047284
50.877, -0.00694423
50.878, -0.00805763
50.879, -0.00975336
50.88, -0.0102749
50.881, -0.0113949
50.882, -0.0113632
50.883, -0.011928
50.884, -0.0113765
50.885, -0.0114483
50.886, -0.0104322
50.887, -0.0101119
50.888, -0.00867258
50.889, -0.00808088
50.89, -0.00636874
50.891, -0.00560309
50.892, -0.00376197
50.893, -0.00288217
50.894, -0.000994288
50.895, -0.000161972
50.896, 0.00171868
50.897, 0.00240855
50.898, 0.0041814
50.899, 0.00462339
50.9, 0.00614181
50.901, 0.00639398
50.902, 0.00776607
50.903, 0.00771192
50.904, 0.00870568
50.905, 0.00851811
50.906, 0.0093261
50.907, 0.00883423
50.908, 0.009378
50.909, 0.00869631
50.91, 0.00906985
50.911, 0.00801563
50.912, 0.0082316
50.913, 0.00704725
50.914, 0.00699781
50.915, 0.00582807
50.916, 0.00568174
50.917, 0.00452713
50.918, 0.00434
50.919, 0.00323474
50.92, 0.00305935
50.921, 0.0020358
50.922, 0.00189972
50.923, 0.000972257
50.924, 0.000887932
50.925, 8.76815e-05
50.926, 5.49085e-05
50.927, -0.000590139
50.928, -0.000559056
50.929, -0.00108862
50.93, -0.000978923
50.931, -0.00135989
50.932, -0.00129024
50.933, -0.00151251
50.934, -0.00151866
50.935, -0.0015211
50.936, -0.00125008
50.937, -0.000606432
50.938, 0.000732681
50.939, 0.00169634
50.94, 0.00239051
50.941, 0.00287206
50.942, 0.00324372
50.943, 0.00350916
50.944, 0.00367678
50.945, 0.00375141
50.946, 0.00382502
50.947, 0.00380081
50.948, 0.00374638
50.949, 0.00360662
50.95, 0.00354075
50.951, 0.00337372
50.952, 0.00325681
50.953, 0.0030731
50.954, 0.00294835
50.955, 0.00274157
50.956, 0.000974333
50.957, -0.00104149
50.958, -0.0019125
50.959, -0.00196087
50.96, -0.00168501
50.961, -0.00107083
50.962, -0.000370856
50.963, 0.000503941
50.964, 0.00136097
50.965, 0.00225551
50.966, 0.00306799
50.967, 0.0039197
50.968, 0.00473752
50.969, 0.00559651
50.97, 0.00638174
50.971, 0.00717875
50.972, 0.00789018
50.973, 0.00858934
50.974, 0.0813899
50.975, 0.12601
50.976, 0.134982
50.977, 0.116634
50.978, 0.0901703
50.979, 0.0730808
50.98, 0.0619106
50.981, 0.0543786
50.982, 0.0482634
50.983, 0.0431264
50.984, 0.0386441
50.985, 0.0345779
50.986, 0.0307597
50.987, 0.0270004
50.988, 0.0232605
50.989, 0.0197776
50.99, 0.0179144
50.991, 0.0175452
50.992, 0.0173338
50.993, 0.0169397
50.994, 0.0163395
50.995, 0.0154723
50.996, 0.0145703
50.997, 0.0133962
50.998, 0.0121558
50.999, -0.136082
51, -0.178467
51.001, -0.162829
51.002, -0.115824
51.003, -0.0824863
51.004, -0.0588673
51.005, -0.0394485
51.006, -0.0239359
51.007, -0.0112459
51.008, 0.000170002
51.009, 0.0100666
51.01, 0.0189559
51.011, 0.0264288
51.012, 0.033054
51.013, 0.122662
51.014, 0.172254
51.015, 0.177848
51.016, 0.154857
51.017, 0.12371
51.018, 0.101798
51.019, 0.0867057
51.02, 0.0738598
51.021, 0.0625138
51.022, 0.0521869
51.023, 0.0426011
51.024, 0.0337662
51.025, 0.0254935
51.026, 0.0178433
51.027, 0.0107924
51.028, 0.00435885
51.029, -0.00150903
51.03, -0.00675483
51.031, -0.0115596
51.032, -0.0157748
51.033, -0.0194628
51.034, -0.0226543
51.035, -0.0251348
51.036, -0.0259722
51.037, -0.0249796
51.038, -0.0226992
51.039, -0.0198023
51.04, -0.0166374
51.041, -0.0148419
51.042, -0.0122978
51.043, -0.00948341
51.044, -0.00672162
51.045, -0.0041358
51.046, -0.00169663
51.047, -0.127376
51.048, -0.153426
51.049, -0.124114
51.05, -0.0860162
51.051, -0.0590155
51.052, -0.0392682
51.053, -0.0221927
51.054, -0.00800847
51.055, 0.00437132
51.056, 0.0124715
51.057, 0.0176242
51.058, 0.0205642
51.059, 0.0220744
51.06, 0.0227324
51.061, 0.0222699
51.062, 0.0206437
51.063, 0.0183022
51.064, 0.0154351
51.065, 0.0122152
51.066, 0.00882077
51.067, 0.00525504
51.068, 0.00168398
51.069, -0.00191893
51.07, -0.00538253
51.071, -0.00873297
51.072, -0.0118322
51.073, -0.0147032
51.074, -0.0172859
51.075, -0.0197038
51.076, -0.0218008
51.077, -0.0236515
51.078, -0.0250572
51.079, -0.0260843
51.08, -0.0267178
51.081, -0.026967
51.082, -0.0268558
51.083, -0.026416
51.084, -0.0256829
51.085, -0.0247285
51.086, -0.0236139
51.087, -0.0222815
51.088, -0.020836
51.089, -0.0190964
51.09, -0.0174941
51.091, -0.0156658
51.092, -0.0140664
51.093, -0.0122725
51.094, -0.0107824
51.095, -0.0091328
51.096, -0.00781131
51.097, -0.00621838
51.098, -0.00501159
51.099, -0.00377151
51.1, -0.00287396
51.101, -0.00228227
51.102, -0.00160747
51.103, -0.00134284
51.104, -0.000998768
51.105, -0.00104108
51.106, -0.00224968
51.107, -0.00291466
51.108, -0.00352885
51.109, -0.00381935
51.11, -0.00415609
51.111, -0.0042135
51.112, -0.00428601
51.113, -0.00436242
51.114, -0.00426178
51.115, -0.00414784
51.116, -0.00417163
51.117, -0.0038634
51.118, -0.00385683
51.119, -0.00355925
51.12, -0.00347529
51.121, -0.00300039
51.122, -0.00278016
51.123, -0.00225997
51.124, -0.00203675
51.125, -0.00151316
51.126, -0.00129315
51.127, -0.000775357
51.128, -0.000575684
51.129, 3.06319e-06
51.13, 0.000381641
51.131, 0.00180848
51.132, 0.002736
51.133, 0.0037738
51.134, 0.00441242
51.135, 0.00529253
51.136, 0.00582399
51.137, 0.00646225
51.138, 0.00714268
51.139, 0.00752568
51.14, 0.00800136
51.141, 0.00809176
51.142, 0.00829796
51.143, 0.0084155
51.144, 0.00839393
51.145, 0.00862178
51.146, 0.00857239
51.147, 0.00875881
51.148, 0.00879268
51.149, 0.0087265
51.15, 0.00886497
51.151, 0.00883505
51.152, 0.00867101
51.153, 0.00877844
51.154, 0.00881769
51.155, 0.00877765
51.156, 0.00893229
51.157, 0.00897866
51.158, 0.00890159
51.159, 0.00906111
51.16, 0.0808671
51.161, 0.116089
51.162, 0.11691
51.163, 0.103687
51.164, 0.0799178
51.165, 0.0647042
51.166, 0.0544769
51.167, 0.0470478
51.168, 0.0409917
51.169, 0.0360704
51.17, 0.0316332
51.171, 0.0276693
51.172, 0.0239384
51.173, 0.0199693
51.174, 0.0160363
51.175, 0.0117938
51.176, 0.00945199
51.177, 0.00840079
51.178, 0.00827472
51.179, 0.00829633
51.18, 0.00828832
51.181, 0.00812869
51.182, 0.00804324
51.183, 0.00774836
51.184, 0.00732972
51.185, 0.00718131
51.186, 0.00691116
51.187, 0.00628281
51.188, 0.00553455
51.189, 0.00473106
51.19, 0.00410394
51.191, -0.149578
51.192, -0.19987
51.193, -0.184311
51.194, -0.133983
51.195, -0.0973833
51.196, -0.0702516
51.197, -0.0488471
51.198, -0.0319743
51.199, 0.0546195
51.2, 0.111361
51.201, 0.120098
51.202, 0.113524
51.203, 0.108937
51.204, 0.103509
51.205, 0.0959585
51.206, 0.0879989
51.207, 0.0782281
51.208, 0.0686056
51.209, 0.0582139
51.21, 0.0482004
51.211, 0.0375431
51.212, 0.0274656
51.213, 0.0168828
51.214, 0.00705576
51.215, -0.00254771
51.216, -0.0102879
51.217, -0.0163876
51.218, -0.0208291
51.219, -0.0247486
51.22, -0.0274613
51.221, -0.0302806
51.222, -0.0318969
51.223, -0.03375
51.224, -0.0343974
51.225, -0.0353419
51.226, -0.035082
51.227, -0.0351803
51.228, -0.0341214
51.229, -0.033497
51.23, -0.0317955
51.231, -0.0306108
51.232, -0.0284322
51.233, -0.0268621
51.234, -0.0243909
51.235, -0.0226191
51.236, -0.0200375
51.237, -0.018415
51.238, -0.0157141
51.239, -0.0140654
51.24, -0.0817344
51.241, -0.0789998
51.242, -0.0534103
51.243, -0.0351121
51.244, -0.023245
51.245, -0.014926
51.246, -0.00859474
51.247, -0.0048433
51.248, -0.00089317
51.249, 0.00117609
51.25, 0.00367151
51.251, 0.00389774
51.252, 0.00444992
51.253, 0.00352303
51.254, 0.0029744
51.255, 0.00133499
51.256, 0.000155482
51.257, -0.00178627
51.258, -0.00315253
51.259, -0.00538892
51.26, -0.00685156
51.261, -0.00910675
51.262, -0.0105088
51.263, -0.0126396
51.264, -0.013854
51.265, -0.0157486
51.266, -0.0177731
51.267, -0.0191101
51.268, -0.0191303
51.269, -0.0195978
51.27, -0.0188808
51.271, -0.0186607
51.272, -0.0174437
51.273, -0.0165455
51.274, -0.0147151
51.275, -0.0137081
51.276, -0.0113237
51.277, -0.00983597
51.278, -0.00763413
51.279, -0.0057308
51.28, -0.00318093
51.281, -0.00174646
51.282, 0.00107598
51.283, 0.00271262
51.284, 0.00486316
51.285, 0.00669147
51.286, 0.00897339
51.287, 0.00991185
51.288, 0.0121779
51.289, 0.0130548
51.29, 0.0143555
51.291, 0.0151246
51.292, 0.0163129
51.293, 0.0161153
51.294, 0.0172141
51.295, 0.0169101
51.296, 0.0174214
51.297, 0.0165684
51.298, 0.0170662
51.299, 0.0162109
51.3, 0.0163295
51.301, 0.0152698
51.302, 0.0151174
51.303, 0.0140897
51.304, 0.0140623
51.305, 0.0127423
51.306, 0.0126968
51.307, 0.011186
51.308, 0.0113247
51.309, 0.00998964
51.31, 0.0100263
51.311, 0.00875813
51.312, 0.00874064
51.313, 0.00772794
51.314, 0.00797729
51.315, 0.00692588
51.316, 0.00637482
51.317, 0.0058813
51.318, 0.00586202
51.319, 0.00486749
51.32, 0.00540718
51.321, 0.00465919
51.322, 0.00653602
51.323, 0.00551995
51.324, 0.00616777
51.325, 0.00552211
51.326, 0.00753892
51.327, 0.00660903
51.328, 0.0073407
51.329, 0.00672824
51.33, 0.00878535
51.331, 0.0078462
51.332, 0.00856489
51.333, 0.00789765
51.334, 0.00990335
51.335, 0.00889491
51.336, 0.00951687
51.337, 0.00893631
51.338, 0.01045
51.339, 0.00952148
51.34, 0.0100204
51.341, 0.0803691
51.342, 0.109224
51.343, 0.098368
51.344, 0.0841821
51.345, 0.0678562
51.346, 0.0546239
51.347, 0.0445569
51.348, 0.0378894
51.349, 0.0319386
51.35, 0.0268621
51.351, 0.0224418
51.352, 0.0182577
51.353, 0.0141979
51.354, 0.0106971
51.355, 0.00900544
51.356, 0.00805328
51.357, 0.00732174
51.358, 0.00799927
51.359, 0.00678642
51.36, 0.00709595
51.361, 0.00665896
51.362, 0.00593842
51.363, 0.00487909
51.364, 0.00320163
51.365, 0.00272498
51.366, 0.00205445
51.367, 0.000903541
51.368, 0.000517906
51.369, -0.00070858
51.37, -0.000998165
51.371, -0.00221443
51.372, -0.00310789
51.373, -0.0034367
51.374, -0.0031926
51.375, -0.00382857
51.376, -0.150265
51.377, -0.200657
51.378, -0.187534
51.379, -0.142169
51.38, -0.104177
51.381, -0.0750212
51.382, -0.0516087
51.383, -0.0329051
51.384, -0.0167461
51.385, -0.00368721
51.386, 0.0081531
51.387, 0.0178673
51.388, 0.0884829
51.389, 0.122309
51.39, 0.117588
51.391, 0.107934
51.392, 0.0980219
51.393, 0.0883718
51.394, 0.0772907
51.395, 0.0667069
51.396, 0.0552122
51.397, 0.0443059
51.398, 0.0328203
51.399, 0.0223909
51.4, 0.0112593
51.401, 0.00141384
51.402, -0.00701288
51.403, -0.012785
51.404, -0.0173028
51.405, -0.0196445
51.406, -0.0224467
51.407, -0.0231669
51.408, -0.0246913
51.409, -0.0245283
51.41, -0.0249988
51.411, -0.0314565
51.412, -0.0356702
51.413, -0.0361941
51.414, -0.0369522
51.415, -0.0355394
51.416, -0.034817
51.417, -0.0324506
51.418, -0.0308935
51.419, -0.0279592
51.42, -0.0259264
51.421, -0.0226933
51.422, -0.0204682
51.423, -0.0171745
51.424, -0.014996
51.425, -0.0118503
51.426, -0.0109663
51.427, -0.00809885
51.428, -0.00682397
51.429, -0.00409109
51.43, -0.00318528
51.431, -0.000962613
51.432, -0.0519035
51.433, -0.0425243
51.434, -0.0244334
51.435, -0.0127489
51.436, -0.00505695
51.437, -0.000660175
51.438, 0.00252708
51.439, 0.00339674
51.44, 0.00427763
51.441, 0.00397657
51.442, 0.00413834
51.443, 0.00295091
51.444, 0.00256099
51.445, 0.000957094
51.446, 0.000259703
51.447, -0.00154314
51.448, -0.0023624
51.449, -0.00420198
51.45, -0.00501198
51.451, -0.00675566
51.452, -0.00745578
51.453, -0.0089967
51.454, -0.0105467
51.455, -0.0122415
51.456, -0.0124185
51.457, -0.0132433
51.458, -0.0127063
51.459, -0.0128937
51.46, -0.0117989
51.461, -0.0114567
51.462, -0.00991229
51.463, -0.0091587
51.464, -0.00751359
51.465, -0.0062461
51.466, -0.0041954
51.467, -0.00324373
51.468, -0.000849284
51.469, 0.000411245
51.47, 0.00298207
51.471, 0.00469519
51.472, 0.006747
51.473, 0.00763995
51.474, 0.00903882
51.475, 0.00995079
51.476, 0.0113739
51.477, 0.0117038
51.478, 0.0128604
51.479, 0.0129239
51.48, 0.0138154
51.481, 0.0133566
51.482, 0.014268
51.483, 0.0138245
51.484, 0.0142323
51.485, 0.0135765
51.486, 0.0129784
51.487, 0.0118877
51.488, 0.0127145
51.489, 0.0111099
51.49, 0.0111446
51.491, 0.0101689
51.492, 0.0101545
51.493, 0.00907456
51.494, 0.0100782
51.495, 0.00865256
51.496, 0.00828547
51.497, 0.00749199
51.498, 0.00832664
51.499, 0.00679573
51.5, 0.00685602
51.501, 0.00600955
51.502, 0.00617712
51.503, 0.0061473
51.504, 0.0060881
51.505, 0.0052749
51.506, 0.00556592
51.507, 0.00583265
51.508, 0.00577387
51.509, 0.00510163
51.51, 0.00556961
51.511, 0.0057719
51.512, 0.00607318
51.513, 0.00548726
51.514, 0.00610136
51.515, 0.00653313
51.516, 0.00676838
51.517, 0.00620138
51.518, 0.00690857
51.519, 0.00732053
51.52, 0.0620265
51.521, 0.0990973
51.522, 0.0987744
51.523, 0.0783355
51.524, 0.0626419
51.525, 0.0501303
51.526, 0.0423495
51.527, 0.0358759
51.528, 0.0306036
51.529, 0.0262641
51.53, 0.0222559
51.531, 0.0182602
51.532, 0.0148879
51.533, 0.0117293
51.534, 0.00943569
51.535, 0.00863356
51.536, 0.00783048
51.537, 0.00840585
51.538, 0.00740145
51.539, 0.00717732
51.54, 0.00685248
51.541, 0.00602537
51.542, 0.0050285
51.543, 0.00318582
51.544, 0.00240066
51.545, 0.00166432
51.546, 0.000537022
51.547, -0.000414492
51.548, -0.00175399
51.549, -0.00216415
51.55, -0.00418505
51.551, -0.0038688
51.552, -0.00468937
51.553, -0.00466413
51.554, -0.00547312
51.555, -0.00537533
51.556, -0.00679981
51.557, -0.00603476
51.558, -0.132868
51.559, -0.172231
51.56, -0.160782
51.561, -0.119659
51.562, -0.0849528
51.563, -0.0591169
51.564, -0.0379809
51.565, -0.0212115
51.566, -0.00766349
51.567, 0.00451209
51.568, 0.0146497
51.569, 0.0231241
51.57, 0.0309705
51.571, 0.0373935
51.572, 0.0426292
51.573, 0.0472621
51.574, 0.0507391
51.575, 0.0953691
51.576, 0.110293
51.577, 0.0976363
51.578, 0.0763248
51.579, 0.0597627
51.58, 0.0442289
51.581, 0.0310264
51.582, 0.018214
51.583, 0.00730521
51.584, -0.00347803
51.585, -0.0116018
51.586, -0.0184048
51.587, -0.0220051
51.588, -0.0249904
51.589, -0.025739
51.59, -0.0271509
51.591, -0.0264483
51.592, -0.0266389
51.593, -0.0250599
51.594, -0.0244046
51.595, -0.0220216
51.596, -0.0206977
51.597, -0.0177155
51.598, -0.0159131
51.599, -0.0125095
51.6, -0.0104075
51.601, -0.0160948
51.602, -0.0188952
51.603, -0.0182286
51.604, -0.01788
51.605, -0.0157129
51.606, -0.0145605
51.607, -0.0120763
51.608, -0.010957
51.609, -0.00757253
51.61, -0.00585083
51.611, -0.00347942
51.612, -0.00191875
51.613, -0.000368462
51.614, 2.92643e-05
51.615, 0.00202296
51.616, 0.00226816
51.617, 0.00381032
51.618, 0.00385238
51.619, 0.00439194
51.62, 0.0042246
51.621, 0.00453608
51.622, 0.00378189
51.623, -0.0224898
51.624, -0.0106354
51.625, -0.00314579
51.626, -0.00232571
51.627, -0.00275964
51.628, -0.00257808
51.629, -0.00342392
51.63, -0.00318872
51.631, -0.00390063
51.632, -0.00354883
51.633, -0.0040612
51.634, -0.00354495
51.635, -0.00377133
51.636, -0.00253232
51.637, -0.00247544
51.638, -0.00181657
51.639, -0.00190173
51.64, -0.00103377
51.641, -0.000795806
51.642, 0.000257438
51.643, 0.000636387
51.644, 0.00174723
51.645, 0.00197576
51.646, 0.00322308
51.647, 0.00312918
51.648, 0.00398656
51.649, 0.00428744
51.65, 0.00567809
51.651, 0.0061152
51.652, 0.00683357
51.653, 0.00732794
51.654, 0.00813203
51.655, 0.0082684
51.656, 0.00872673
51.657, 0.00968207
51.658, 0.0110121
51.659, 0.010988
51.66, 0.011262
51.661, 0.0105737
51.662, 0.0107598
51.663, 0.0100695
51.664, 0.0102732
51.665, 0.00952037
51.666, 0.00969493
51.667, 0.00889145
51.668, 0.00837802
51.669, 0.00796549
51.67, 0.00802789
51.671, 0.00731793
51.672, 0.00807139
51.673, 0.00685448
51.674, 0.00688589
51.675, 0.00622678
51.676, 0.00707211
51.677, 0.00618261
51.678, 0.00631865
51.679, 0.0055493
51.68, 0.00595205
51.681, 0.00618353
51.682, 0.00618381
51.683, 0.00540838
51.684, 0.00598259
51.685, 0.00627136
51.686, 0.00613198
51.687, 0.0056894
51.688, 0.00613486
51.689, 0.00644145
51.69, 0.00642583
51.691, 0.00661735
51.692, 0.00777972
51.693, 0.00851535
51.694, 0.00885177
51.695, 0.0081218
51.696, 0.0591555
51.697, 0.0887031
51.698, 0.0890801
51.699, 0.0765999
51.7, 0.0618537
51.701, 0.049
51.702, 0.0409785
51.703, 0.0341429
51.704, 0.0288649
51.705, 0.0243069
51.706, 0.0204063
51.707, 0.0165888
51.708, 0.0133838
51.709, 0.0105189
51.71, 0.00865329
51.711, 0.00804822
51.712, 0.0083257
51.713, 0.00700583
51.714, 0.0072298
51.715, 0.00656649
51.716, 0.00524696
51.717, 0.00485761
51.718, 0.00403802
51.719, 0.0028465
51.72, 0.00188842
51.721, 0.000739562
51.722, -0.000481378
51.723, -0.00221696
51.724, -0.0023723
51.725, -0.00249687
51.726, -0.0038106
51.727, -0.00410886
51.728, -0.00525454
51.729, -0.00608526
51.73, -0.00645877
51.731, -0.00614006
51.732, -0.00677344
51.733, -0.00649654
51.734, -0.00783138
51.735, -0.00776917
51.736, -0.00806271
51.737, -0.115293
51.738, -0.151587
51.739, -0.140535
51.74, -0.106172
51.741, -0.0744363
51.742, -0.0497258
51.743, -0.0310394
51.744, -0.0154108
51.745, -0.00305311
51.746, 0.00866338
51.747, 0.0181332
51.748, 0.0256239
51.749, 0.032294
51.75, 0.0375768
51.751, 0.0423175
51.752, 0.0459492
51.753, 0.0490204
51.754, 0.0510717
51.755, 0.0506853
51.756, 0.0485502
51.757, 0.0460541
51.758, 0.0423523
51.759, 0.0368226
51.76, 0.0737833
51.761, 0.0830457
51.762, 0.0685133
51.763, 0.0440804
51.764, 0.0267971
51.765, 0.0110764
51.766, -0.00072343
51.767, -0.0125278
51.768, -0.0224417
51.769, -0.0295078
51.77, -0.0325373
51.771, -0.0336612
51.772, -0.0330563
51.773, -0.0319596
51.774, -0.0297495
51.775, -0.0276723
51.776, -0.030848
51.777, -0.03186
51.778, -0.0307416
51.779, -0.0294096
51.78, -0.02706
51.781, -0.0250039
