sim_time, car2?world_linear_velocity/y
49.316, -0.55536
49.317, -0.556869
49.318, -0.555987
49.319, -0.557353
49.32, -0.55639
49.321, -0.557643
49.322, -0.556664
49.323, -0.55785
49.324, -0.556882
49.325, -0.557999
49.326, -0.557082
49.327, -0.558162
49.328, -0.557333
49.329, -0.558432
49.33, -0.557751
49.331, -0.558914
49.332, -0.558436
49.333, -0.559728
49.334, -0.559502
49.335, -0.55731
49.336, -0.557748
49.337, -0.557154
49.338, -0.558394
49.339, -0.558533
49.34, -0.560393
49.341, -0.561147
49.342, -0.563569
49.343, -0.564858
49.344, -0.567776
49.345, -0.569668
49.346, -0.569877
49.347, -0.572399
49.348, -0.573899
49.349, -0.577018
49.35, -0.578818
49.351, -0.578748
49.352, -0.580996
49.353, -0.581943
49.354, -0.584529
49.355, -0.585533
49.356, -0.588082
49.357, -0.588896
49.358, -0.5874
49.359, -0.588418
49.36, -0.58791
49.361, -0.589162
49.362, -0.58868
49.363, -0.58998
49.364, -0.589496
49.365, -0.590883
49.366, -0.590401
49.367, -0.59188
49.368, -0.591426
49.369, -0.59302
49.37, -0.59263
49.371, -0.594303
49.372, -0.593957
49.373, -0.59569
49.374, -0.595387
49.375, -0.597154
49.376, -0.596884
49.377, -0.598653
49.378, -0.598403
49.379, -0.595347
49.38, -0.595527
49.381, -0.59417
49.382, -0.595005
49.383, -0.594192
49.384, -0.595423
49.385, -0.59503
49.386, -0.596604
49.387, -0.596605
49.388, -0.59851
49.389, -0.598885
49.39, -0.601106
49.391, -0.601839
49.392, -0.604365
49.393, -0.60536
49.394, -0.60411
49.395, -0.605651
49.396, -0.606007
49.397, -0.608236
49.398, -0.609095
49.399, -0.611708
49.4, -0.61286
49.401, -0.615717
49.402, -0.617054
49.403, -0.616099
49.404, -0.617848
49.405, -0.618314
49.406, -0.620595
49.407, -0.621376
49.408, -0.623877
49.409, -0.624768
49.41, -0.623228
49.411, -0.624498
49.412, -0.624431
49.413, -0.626241
49.414, -0.626519
49.415, -0.628571
49.416, -0.62901
49.417, -0.631196
49.418, -0.631731
49.419, -0.633995
49.42, -0.634573
49.421, -0.636862
49.422, -0.637435
49.423, -0.635406
49.424, -0.636291
49.425, -0.635839
49.426, -0.637261
49.427, -0.637184
49.428, -0.638885
49.429, -0.639062
49.43, -0.640981
49.431, -0.641374
49.432, -0.643486
49.433, -0.644069
49.434, -0.64635
49.435, -0.647088
49.436, -0.645352
49.437, -0.64648
49.438, -0.646448
49.439, -0.648274
49.44, -0.648774
49.441, -0.651023
49.442, -0.651898
49.443, -0.654472
49.444, -0.65564
49.445, -0.654401
49.446, -0.656026
49.447, -0.656509
49.448, -0.658813
49.449, -0.659733
49.45, -0.662315
49.451, -0.663416
49.452, -0.666101
49.453, -0.667237
49.454, -0.665821
49.455, -0.667091
49.456, -0.667181
49.457, -0.668936
49.458, -0.669323
49.459, -0.671271
49.46, -0.671795
49.461, -0.673846
49.462, -0.674453
49.463, -0.676573
49.464, -0.677234
49.465, -0.675297
49.466, -0.676137
49.467, -0.675872
49.468, -0.677323
49.469, -0.67753
49.47, -0.679369
49.471, -0.679936
49.472, -0.682095
49.473, -0.682962
49.474, -0.685398
49.475, -0.686517
49.476, -0.684578
49.477, -0.685955
49.478, -0.686491
49.479, -0.689149
49.48, -0.690578
49.481, -0.694
49.482, -0.696026
49.483, -0.695177
49.484, -0.697651
49.485, -0.699068
49.486, -0.702346
49.487, -0.704373
49.488, -0.708141
49.489, -0.710467
49.49, -0.709883
49.491, -0.712418
49.492, -0.713791
49.493, -0.716915
49.494, -0.718648
49.495, -0.721922
49.496, -0.723753
49.497, -0.722729
49.498, -0.724401
49.499, -0.725101
49.5, -0.72716
49.501, -0.728108
49.502, -0.730194
49.503, -0.731226
49.504, -0.730075
49.505, -0.730961
49.506, -0.731218
49.507, -0.732488
49.508, -0.733065
49.509, -0.734494
49.51, -0.73525
49.511, -0.734484
49.512, -0.73524
49.513, -0.73557
49.514, -0.736653
49.515, -0.737172
49.516, -0.738317
49.517, -0.738897
49.518, -0.740048
49.519, -0.740621
49.52, -0.739972
49.521, -0.7405
49.522, -0.740569
49.523, -0.741276
49.524, -0.741392
49.525, -0.742108
49.526, -0.742022
49.527, -0.742678
49.528, -0.742403
49.529, -0.743077
49.53, -0.742711
49.531, -0.743527
49.532, -0.743209
49.533, -0.744304
49.534, -0.744156
49.535, -0.745657
49.536, -0.745898
49.537, -0.747922
49.538, -0.748658
49.539, -0.750784
49.54, -0.751825
49.541, -0.749322
49.542, -0.751652
49.543, -0.752761
49.544, -0.756904
49.545, -0.759397
49.546, -0.764653
49.547, -0.767902
49.548, -0.766011
49.549, -0.769217
49.55, -0.77096
49.551, -0.775147
49.552, -0.777497
49.553, -0.78177
49.554, -0.784133
49.555, -0.781851
49.556, -0.783256
49.557, -0.783489
49.558, -0.785116
49.559, -0.785454
49.56, -0.786797
49.561, -0.786954
49.562, -0.787879
49.563, -0.787765
49.564, -0.788263
49.565, -0.787868
49.566, -0.787976
49.567, -0.787281
49.568, -0.787112
49.569, -0.786258
49.57, -0.785978
49.571, -0.785071
49.572, -0.78484
49.573, -0.78402
49.574, -0.784006
49.575, -0.783415
49.576, -0.783768
49.577, -0.783525
49.578, -0.784374
49.579, -0.784579
49.58, -0.785965
49.581, -0.78663
49.582, -0.785064
49.583, -0.786075
49.584, -0.786562
49.585, -0.788585
49.586, -0.789841
49.587, -0.792565
49.588, -0.794377
49.589, -0.797614
49.59, -0.799805
49.591, -0.798901
49.592, -0.800996
49.593, -0.802349
49.594, -0.805181
49.595, -0.806993
49.596, -0.810097
49.597, -0.812058
49.598, -0.810716
49.599, -0.812214
49.6, -0.812948
49.601, -0.814925
49.602, -0.815866
49.603, -0.81785
49.604, -0.81874
49.605, -0.820569
49.606, -0.82129
49.607, -0.822884
49.608, -0.823378
49.609, -0.820879
49.61, -0.820706
49.611, -0.819908
49.612, -0.820148
49.613, -0.819587
49.614, -0.819978
49.615, -0.819589
49.616, -0.820157
49.617, -0.819979
49.618, -0.820775
49.619, -0.820853
49.62, -0.821924
49.621, -0.822281
49.622, -0.823608
49.623, -0.824188
49.624, -0.825732
49.625, -0.826486
49.626, -0.828193
49.627, -0.829075
49.628, -0.827208
49.629, -0.82775
49.63, -0.827781
49.631, -0.828948
49.632, -0.829412
49.633, -0.830955
49.634, -0.831753
49.635, -0.83354
49.636, -0.834529
49.637, -0.836497
49.638, -0.837635
49.639, -0.835854
49.64, -0.836611
49.641, -0.836906
49.642, -0.838339
49.643, -0.839127
49.644, -0.840986
49.645, -0.842144
49.646, -0.844256
49.647, -0.845609
49.648, -0.847911
49.649, -0.849432
49.65, -0.848014
49.651, -0.849067
49.652, -0.849715
49.653, -0.851406
49.654, -0.852493
49.655, -0.85447
49.656, -0.855781
49.657, -0.857916
49.658, -0.859367
49.659, -0.857871
49.66, -0.858781
49.661, -0.859285
49.662, -0.860786
49.663, -0.861693
49.664, -0.863484
49.665, -0.864625
49.666, -0.866651
49.667, -0.868019
49.668, -0.866494
49.669, -0.867304
49.67, -0.867846
49.671, -0.869592
49.672, -0.870778
49.673, -0.872647
49.674, -0.873869
49.675, -0.875835
49.676, -0.877165
49.677, -0.879343
49.678, -0.880975
49.679, -0.879576
49.68, -0.880554
49.681, -0.881238
49.682, -0.882872
49.683, -0.884116
49.684, -0.886369
49.685, -0.88831
49.686, -0.887336
49.687, -0.889093
49.688, -0.891067
49.689, -0.894317
49.69, -0.897369
49.691, -0.897591
49.692, -0.900481
49.693, -0.903452
49.694, -0.907454
49.695, -0.911203
49.696, -0.911995
49.697, -0.915345
49.698, -0.918565
49.699, -0.918897
49.7, -0.92181
49.701, -0.924605
49.702, -0.928242
49.703, -0.931437
49.704, -0.931199
49.705, -0.933533
49.706, -0.935584
49.707, -0.938464
49.708, -0.940878
49.709, -0.943861
49.71, -0.946275
49.711, -0.944922
49.712, -0.946157
49.713, -0.947169
49.714, -0.948922
49.715, -0.950227
49.716, -0.952144
49.717, -0.953585
49.718, -0.95158
49.719, -0.951998
49.72, -0.952507
49.721, -0.95373
49.722, -0.95481
49.723, -0.956491
49.724, -0.957967
49.725, -0.960011
49.726, -0.961873
49.727, -0.960788
49.728, -0.961948
49.729, -0.963423
49.73, -0.965543
49.731, -0.967788
49.732, -0.970638
49.733, -0.973539
49.734, -0.973682
49.735, -0.975963
49.736, -0.978552
49.737, -0.978751
49.738, -0.981039
49.739, -0.983804
49.74, -0.987147
49.741, -0.990683
49.742, -0.991738
49.743, -0.994767
49.744, -0.998117
49.745, -0.999202
49.746, -1.00217
49.747, -1.00559
49.748, -1.00672
49.749, -1.00967
49.75, -1.01298
49.751, -1.01408
49.752, -1.01675
49.753, -1.01982
49.754, -1.02067
49.755, -1.02324
49.756, -1.02594
49.757, -1.02897
49.758, -1.03174
49.759, -1.03145
49.76, -1.03299
49.761, -1.03472
49.762, -1.03675
49.763, -1.03877
49.764, -1.04127
49.765, -1.04437
49.766, -1.04289
49.767, -1.04315
49.768, -1.0436
49.769, -1.04411
49.77, -1.04479
49.771, -1.04561
49.772, -1.04669
49.773, -1.04799
49.774, -1.04975
49.775, -1.05179
49.776, -1.05454
49.777, -1.05289
49.778, -1.0544
49.779, -1.05731
49.78, -1.06089
49.781, -1.06545
49.782, -1.07061
49.783, -1.07666
49.784, -1.07903
49.785, -1.08406
49.786, -1.09045
49.787, -1.09363
49.788, -1.09582
49.789, -1.10065
49.79, -1.10677
49.791, -1.11021
49.792, -1.11552
49.793, -1.12178
49.794, -1.12548
49.795, -1.12821
49.796, -1.13263
49.797, -1.13773
49.798, -1.14032
49.799, -1.14399
49.8, -1.148
49.801, -1.1494
49.802, -1.15171
49.803, -1.15431
49.804, -1.15418
49.805, -1.15501
49.806, -1.1562
49.807, -1.15707
49.808, -1.1581
49.809, -1.15881
49.81, -1.1598
49.811, -1.16043
49.812, -1.1614
49.813, -1.16203
49.814, -1.16308
49.815, -1.16083
49.816, -1.1601
49.817, -1.16052
49.818, -1.16083
49.819, -1.16202
49.82, -1.16309
49.821, -1.16513
49.822, -1.16697
49.823, -1.16983
49.824, -1.17247
49.825, -1.17613
49.826, -1.17639
49.827, -1.17845
49.828, -1.18221
49.829, -1.18286
49.83, -1.18535
49.831, -1.18968
49.832, -1.19397
49.833, -1.19955
49.834, -1.20201
49.835, -1.20617
49.836, -1.21209
49.837, -1.21502
49.838, -1.21956
49.839, -1.22588
49.84, -1.22919
49.841, -1.23126
49.842, -1.23541
49.843, -1.24153
49.844, -1.24472
49.845, -1.24934
49.846, -1.25577
49.847, -1.25921
49.848, -1.26396
49.849, -1.2705
49.85, -1.27395
49.851, -1.27863
49.852, -1.28507
49.853, -1.28838
49.854, -1.29022
49.855, -1.29382
49.856, -1.29944
49.857, -1.30198
49.858, -1.30566
49.859, -1.31136
49.86, -1.31398
49.861, -1.31771
49.862, -1.32354
49.863, -1.32628
49.864, -1.33014
49.865, -1.33621
49.866, -1.33913
49.867, -1.34307
49.868, -1.34927
49.869, -1.35241
49.87, -1.35557
49.871, -1.3612
49.872, -1.3639
49.873, -1.36746
49.874, -1.37305
49.875, -1.37534
49.876, -1.37822
49.877, -1.38268
49.878, -1.38383
49.879, -1.38586
49.88, -1.39029
49.881, -1.3912
49.882, -1.39272
49.883, -1.39686
49.884, -1.40015
49.885, -1.40511
49.886, -1.40625
49.887, -1.40794
49.888, -1.41235
49.889, -1.41609
49.89, -1.42164
49.891, -1.42379
49.892, -1.42676
49.893, -1.43317
49.894, -1.43669
49.895, -1.44131
49.896, -1.44942
49.897, -1.45521
49.898, -1.4598
49.899, -1.46656
49.9, -1.4779
49.901, -1.48779
49.902, -1.49628
49.903, -1.50486
49.904, -1.51392
49.905, -1.52377
49.906, -1.53406
49.907, -1.54497
49.908, -1.55598
49.909, -1.56713
49.91, -1.57805
49.911, -1.58879
49.912, -1.59901
49.913, -1.60844
49.914, -1.61697
49.915, -1.62444
49.916, -1.6308
49.917, -1.63603
49.918, -1.64018
49.919, -1.64328
49.92, -1.64556
49.921, -1.647
49.922, -1.64768
49.923, -1.64751
49.924, -1.64769
49.925, -1.64913
49.926, -1.64997
49.927, -1.65148
49.928, -1.65197
49.929, -1.65256
49.93, -1.65419
49.931, -1.65477
49.932, -1.65609
49.933, -1.65665
49.934, -1.65822
49.935, -1.65848
49.936, -1.6588
49.937, -1.66112
49.938, -1.6627
49.939, -1.66527
49.94, -1.67147
49.941, -1.67654
49.942, -1.68018
49.943, -1.6836
49.944, -1.68739
49.945, -1.69151
49.946, -1.69592
49.947, -1.69949
49.948, -1.70346
49.949, -1.70948
49.95, -1.71911
49.951, -1.72629
49.952, -1.73293
49.953, -1.74337
49.954, -1.74987
49.955, -1.75577
49.956, -1.76744
49.957, -1.77435
49.958, -1.77887
49.959, -1.78737
49.96, -1.7916
49.961, -1.79398
49.962, -1.80087
49.963, -1.80638
49.964, -1.81475
49.965, -1.81831
49.966, -1.82024
49.967, -1.82668
49.968, -1.83059
49.969, -1.83327
49.97, -1.84062
49.971, -1.8459
49.972, -1.85075
49.973, -1.85964
49.974, -1.86724
49.975, -1.87301
49.976, -1.87961
49.977, -1.89041
49.978, -1.9007
49.979, -1.90974
49.98, -1.91846
49.981, -1.9273
49.982, -1.9366
49.983, -1.94616
49.984, -1.956
49.985, -1.9659
49.986, -1.97586
49.987, -1.98895
49.988, -2.00463
49.989, -2.01806
49.99, -2.02801
49.991, -2.03537
49.992, -2.04241
49.993, -2.04988
49.994, -2.05728
49.995, -2.0639
49.996, -2.06932
49.997, -2.07333
49.998, -2.07582
49.999, -2.07793
50, -2.08287
50.001, -2.08527
50.002, -2.0855
50.003, -2.08787
50.004, -2.08889
50.005, -2.09144
50.006, -2.09223
50.007, -2.09469
50.008, -2.09454
50.009, -2.09232
50.01, -2.09247
50.011, -2.092
50.012, -2.09556
50.013, -2.09971
50.014, -2.10395
50.015, -2.1051
50.016, -2.10686
50.017, -2.10748
50.018, -2.10764
50.019, -2.11039
50.02, -2.11324
50.021, -2.11816
50.022, -2.12139
50.023, -2.12332
50.024, -2.12801
50.025, -2.13169
50.026, -2.13465
50.027, -2.14066
50.028, -2.146
50.029, -2.15059
50.03, -2.15833
50.031, -2.16522
50.032, -2.17054
50.033, -2.1757
50.034, -2.18492
50.035, -2.19388
50.036, -2.20145
50.037, -2.20788
50.038, -2.21485
50.039, -2.22607
50.04, -2.23726
50.041, -2.24699
50.042, -2.25558
50.043, -2.26345
50.044, -2.27189
50.045, -2.28439
50.046, -2.29647
50.047, -2.30649
50.048, -2.31477
50.049, -2.32181
50.05, -2.32812
50.051, -2.33452
50.052, -2.34458
50.053, -2.3539
50.054, -2.36101
50.055, -2.36675
50.056, -2.37529
50.057, -2.38269
50.058, -2.3876
50.059, -2.39079
50.06, -2.39633
50.061, -2.40046
50.062, -2.40257
50.063, -2.40609
50.064, -2.40844
50.065, -2.41196
50.066, -2.4131
50.067, -2.41159
50.068, -2.41144
50.069, -2.41032
50.07, -2.41066
50.071, -2.4097
50.072, -2.40994
50.073, -2.40889
50.074, -2.40914
50.075, -2.40833
50.076, -2.40904
50.077, -2.40892
50.078, -2.4105
50.079, -2.4114
50.08, -2.41216
50.081, -2.41175
50.082, -2.41369
50.083, -2.4155
50.084, -2.4168
50.085, -2.42156
50.086, -2.4264
50.087, -2.43044
50.088, -2.438
50.089, -2.44495
50.09, -2.45037
50.091, -2.45908
50.092, -2.46707
50.093, -2.47333
50.094, -2.48309
50.095, -2.49213
50.096, -2.49885
50.097, -2.50398
50.098, -2.51259
50.099, -2.52135
50.1, -2.52879
50.101, -2.53488
50.102, -2.54031
50.103, -2.54586
50.104, -2.55369
50.105, -2.56225
50.106, -2.57071
50.107, -2.57862
50.108, -2.58596
50.109, -2.59267
50.11, -2.59883
50.111, -2.60443
50.112, -2.60958
50.113, -2.6143
50.114, -2.61875
50.115, -2.62296
50.116, -2.62717
50.117, -2.63129
50.118, -2.63432
50.119, -2.6373
50.12, -2.64128
50.121, -2.64626
50.122, -2.64998
50.123, -2.6528
50.124, -2.65537
50.125, -2.65785
50.126, -2.66035
50.127, -2.66713
50.128, -2.67366
50.129, -2.67761
50.13, -2.68554
50.131, -2.6925
50.132, -2.70342
50.133, -2.71193
50.134, -2.71594
50.135, -2.72266
50.136, -2.72811
50.137, -2.73081
50.138, -2.7365
50.139, -2.74194
50.14, -2.7459
50.141, -2.75213
50.142, -2.75861
50.143, -2.76439
50.144, -2.76962
50.145, -2.77441
50.146, -2.77969
50.147, -2.78603
50.148, -2.79372
50.149, -2.80244
50.15, -2.81186
50.151, -2.82148
50.152, -2.83115
50.153, -2.84066
50.154, -2.85003
50.155, -2.85912
50.156, -2.86803
50.157, -2.87663
50.158, -2.88503
50.159, -2.8931
50.16, -2.90091
50.161, -2.90832
50.162, -2.91534
50.163, -2.92189
50.164, -2.92801
50.165, -2.93352
50.166, -2.9385
50.167, -2.94287
50.168, -2.94664
50.169, -2.94961
50.17, -2.95194
50.171, -2.95697
50.172, -2.96248
50.173, -2.96688
50.174, -2.97335
50.175, -2.97947
50.176, -2.98382
50.177, -2.98603
50.178, -2.99025
50.179, -2.99441
50.18, -2.99722
50.181, -3.00209
50.182, -3.00936
50.183, -3.02203
50.184, -3.0335
50.185, -3.03926
50.186, -3.03827
50.187, -3.03624
50.188, -3.03325
50.189, -3.0327
50.19, -3.03178
50.191, -3.03356
50.192, -3.03441
50.193, -3.03752
50.194, -3.03912
50.195, -3.04285
50.196, -3.04505
50.197, -3.04383
50.198, -3.04686
50.199, -3.05241
50.2, -3.06081
50.201, -3.06643
50.202, -3.05876
50.203, -3.04579
50.204, -3.03361
50.205, -3.03092
50.206, -3.03285
50.207, -3.04211
50.208, -3.04955
50.209, -3.05959
50.21, -3.06488
50.211, -3.07179
50.212, -3.07681
50.213, -3.07935
50.214, -3.08375
50.215, -3.08376
50.216, -3.08324
50.217, -3.08395
50.218, -3.08363
50.219, -3.08271
50.22, -3.08096
50.221, -3.07948
50.222, -3.07685
50.223, -3.0754
50.224, -3.07273
50.225, -3.0719
50.226, -3.06989
50.227, -3.07005
50.228, -3.0693
50.229, -3.07095
50.23, -3.07204
50.231, -3.07554
50.232, -3.07902
50.233, -3.08141
50.234, -3.08535
50.235, -3.09006
50.236, -3.09518
50.237, -3.10104
50.238, -3.10786
50.239, -3.11131
50.24, -3.11432
50.241, -3.11984
50.242, -3.12732
50.243, -3.13465
50.244, -3.14534
50.245, -3.15503
50.246, -3.16086
50.247, -3.1684
50.248, -3.1743
50.249, -3.1763
50.25, -3.18037
50.251, -3.18308
50.252, -3.18862
50.253, -3.19315
50.254, -3.19451
50.255, -3.19723
50.256, -3.19912
50.257, -3.20312
50.258, -3.20693
50.259, -3.20908
50.26, -3.21243
50.261, -3.21583
50.262, -3.21872
50.263, -3.22289
50.264, -3.2276
50.265, -3.23226
50.266, -3.23683
50.267, -3.2413
50.268, -3.2459
50.269, -3.25066
50.27, -3.25571
50.271, -3.26096
50.272, -3.26643
50.273, -3.27194
50.274, -3.27748
50.275, -3.28288
50.276, -3.28815
50.277, -3.29314
50.278, -3.29788
50.279, -3.30227
50.28, -3.30634
50.281, -3.30997
50.282, -3.31324
50.283, -3.31572
50.284, -3.31995
50.285, -3.32454
50.286, -3.32858
50.287, -3.33127
50.288, -3.33561
50.289, -3.34012
50.29, -3.3436
50.291, -3.34882
50.292, -3.35417
50.293, -3.35826
50.294, -3.36432
50.295, -3.37072
50.296, -3.37638
50.297, -3.38048
50.298, -3.38634
50.299, -3.39246
50.3, -3.39792
50.301, -3.40193
50.302, -3.40754
50.303, -3.4134
50.304, -3.41836
50.305, -3.42472
50.306, -3.43114
50.307, -3.43657
50.308, -3.4407
50.309, -3.44321
50.31, -3.44694
50.311, -3.45093
50.312, -3.45434
50.313, -3.45919
50.314, -3.46435
50.315, -3.46891
50.316, -3.47222
50.317, -3.47652
50.318, -3.48092
50.319, -3.48462
50.32, -3.48711
50.321, -3.49081
50.322, -3.49473
50.323, -3.49758
50.324, -3.50201
50.325, -3.50644
50.326, -3.50958
50.327, -3.51419
50.328, -3.5188
50.329, -3.52181
50.33, -3.52647
50.331, -3.53101
50.332, -3.534
50.333, -3.53862
50.334, -3.54332
50.335, -3.54638
50.336, -3.55128
50.337, -3.55582
50.338, -3.56281
50.339, -3.56993
50.34, -3.57587
50.341, -3.57948
50.342, -3.5845
50.343, -3.58964
50.344, -3.59373
50.345, -3.59971
50.346, -3.60628
50.347, -3.61228
50.348, -3.617
50.349, -3.62331
50.35, -3.63024
50.351, -3.63683
50.352, -3.64243
50.353, -3.64971
50.354, -3.65772
50.355, -3.66545
50.356, -3.67257
50.357, -3.67882
50.358, -3.68402
50.359, -3.69088
50.36, -3.6986
50.361, -3.70624
50.362, -3.71342
50.363, -3.71979
50.364, -3.72506
50.365, -3.73193
50.366, -3.7395
50.367, -3.74682
50.368, -3.75348
50.369, -3.75915
50.37, -3.76349
50.371, -3.76938
50.372, -3.77597
50.373, -3.78226
50.374, -3.78741
50.375, -3.79408
50.376, -3.80121
50.377, -3.8077
50.378, -3.8128
50.379, -3.81917
50.38, -3.82585
50.381, -3.83172
50.382, -3.83613
50.383, -3.84201
50.384, -3.84836
50.385, -3.85675
50.386, -3.86864
50.387, -3.88066
50.388, -3.89213
50.389, -3.90011
50.39, -3.90401
50.391, -3.90426
50.392, -3.90457
50.393, -3.9049
50.394, -3.9045
50.395, -3.90619
50.396, -3.90862
50.397, -3.90997
50.398, -3.90557
50.399, -3.89581
50.4, -3.88945
50.401, -3.8852
50.402, -3.8896
50.403, -3.89527
50.404, -3.90721
50.405, -3.91807
50.406, -3.92219
50.407, -3.92782
50.408, -3.92941
50.409, -3.9338
50.41, -3.93544
50.411, -3.93967
50.412, -3.94172
50.413, -3.94551
50.414, -3.94751
50.415, -3.95037
50.416, -3.95348
50.417, -3.95888
50.418, -3.96403
50.419, -3.96739
50.42, -3.96841
50.421, -3.96629
50.422, -3.96445
50.423, -3.96111
50.424, -3.95997
50.425, -3.95839
50.426, -3.95814
50.427, -3.95841
50.428, -3.96301
50.429, -3.96955
50.43, -3.97528
50.431, -3.98244
50.432, -3.98964
50.433, -3.99607
50.434, -4.00164
50.435, -4.0066
50.436, -4.0116
50.437, -4.01714
50.438, -4.02357
50.439, -4.03068
50.44, -4.03823
50.441, -4.04402
50.442, -4.04954
50.443, -4.0553
50.444, -4.06021
50.445, -4.06807
50.446, -4.07702
50.447, -4.08416
50.448, -4.09378
50.449, -4.10366
50.45, -4.11226
50.451, -4.11746
50.452, -4.12423
50.453, -4.13105
50.454, -4.13585
50.455, -4.14265
50.456, -4.15003
50.457, -4.15585
50.458, -4.16354
50.459, -4.17165
50.46, -4.17924
50.461, -4.18508
50.462, -4.192
50.463, -4.19914
50.464, -4.20601
50.465, -4.21223
50.466, -4.21782
50.467, -4.22277
50.468, -4.22732
50.469, -4.23168
50.47, -4.23605
50.471, -4.24052
50.472, -4.24531
50.473, -4.2504
50.474, -4.25597
50.475, -4.26184
50.476, -4.26808
50.477, -4.27446
50.478, -4.28104
50.479, -4.2876
50.48, -4.29408
50.481, -4.30037
50.482, -4.30652
50.483, -4.31228
50.484, -4.3177
50.485, -4.32261
50.486, -4.32661
50.487, -4.33191
50.488, -4.33804
50.489, -4.34429
50.49, -4.35036
50.491, -4.35523
50.492, -4.36167
50.493, -4.36877
50.494, -4.37591
50.495, -4.38251
50.496, -4.38773
50.497, -4.39431
50.498, -4.4016
50.499, -4.4088
50.5, -4.41558
50.501, -4.42091
50.502, -4.42767
50.503, -4.43497
50.504, -4.44232
50.505, -4.44918
50.506, -4.4555
50.507, -4.46112
50.508, -4.4657
50.509, -4.47146
50.51, -4.47814
50.511, -4.48519
50.512, -4.49245
50.513, -4.49956
50.514, -4.50664
50.515, -4.51351
50.516, -4.5203
50.517, -4.52689
50.518, -4.5334
50.519, -4.53965
50.52, -4.54572
50.521, -4.5514
50.522, -4.55609
50.523, -4.56212
50.524, -4.569
50.525, -4.57593
50.526, -4.58259
50.527, -4.58769
50.528, -4.5943
50.529, -4.6014
50.53, -4.60832
50.531, -4.61339
50.532, -4.61984
50.533, -4.62654
50.534, -4.63185
50.535, -4.63853
50.536, -4.64553
50.537, -4.65071
50.538, -4.65707
50.539, -4.66332
50.54, -4.66778
50.541, -4.67318
50.542, -4.6787
50.543, -4.68341
50.544, -4.6862
50.545, -4.68992
50.546, -4.69407
50.547, -4.69725
50.548, -4.70228
50.549, -4.70829
50.55, -4.71477
50.551, -4.72044
50.552, -4.72785
50.553, -4.73617
50.554, -4.74488
50.555, -4.7534
50.556, -4.7616
50.557, -4.76921
50.558, -4.77633
50.559, -4.78215
50.56, -4.7893
50.561, -4.79715
50.562, -4.80536
50.563, -4.81341
50.564, -4.82116
50.565, -4.82832
50.566, -4.83492
50.567, -4.84005
50.568, -4.84648
50.569, -4.85351
50.57, -4.86076
50.571, -4.86771
50.572, -4.87349
50.573, -4.88041
50.574, -4.88799
50.575, -4.89543
50.576, -4.90243
50.577, -4.90771
50.578, -4.91398
50.579, -4.92039
50.58, -4.92566
50.581, -4.93199
50.582, -4.93862
50.583, -4.94666
50.584, -4.95673
50.585, -4.96939
50.586, -4.98167
50.587, -4.99102
50.588, -4.99683
50.589, -4.9985
50.59, -4.99919
50.591, -4.99902
50.592, -4.99722
50.593, -4.9969
50.594, -4.99757
50.595, -4.9975
50.596, -4.99961
50.597, -5.00284
50.598, -5.00517
50.599, -5.00927
50.6, -5.01408
50.601, -5.01102
50.602, -5.0051
50.603, -4.99815
50.604, -4.99754
50.605, -5
50.606, -5.01107
50.607, -5.02659
50.608, -5.03998
50.609, -5.05699
50.61, -5.07407
50.611, -5.08586
50.612, -5.09808
50.613, -5.10642
50.614, -5.11539
50.615, -5.12294
50.616, -5.12641
50.617, -5.12881
50.618, -5.12884
50.619, -5.12767
50.62, -5.12591
50.621, -5.12442
50.622, -5.12474
50.623, -5.12425
50.624, -5.12383
50.625, -5.12106
50.626, -5.11893
50.627, -5.11504
50.628, -5.11287
50.629, -5.10999
50.63, -5.10978
50.631, -5.10989
50.632, -5.113
50.633, -5.11796
50.634, -5.12291
50.635, -5.13005
50.636, -5.13875
50.637, -5.14868
50.638, -5.15971
50.639, -5.17179
50.64, -5.18482
50.641, -5.19859
50.642, -5.21274
50.643, -5.22706
50.644, -5.24103
50.645, -5.25438
50.646, -5.26377
50.647, -5.27034
50.648, -5.27633
50.649, -5.28051
50.65, -5.28823
50.651, -5.29794
50.652, -5.3059
50.653, -5.31679
50.654, -5.32864
50.655, -5.33951
50.656, -5.34652
50.657, -5.35387
50.658, -5.35889
50.659, -5.36487
50.66, -5.37061
50.661, -5.37387
50.662, -5.37742
50.663, -5.3804
50.664, -5.38172
50.665, -5.38309
50.666, -5.38432
50.667, -5.38507
50.668, -5.38527
50.669, -5.38582
50.67, -5.38691
50.671, -5.38852
50.672, -5.39086
50.673, -5.3939
50.674, -5.39779
50.675, -5.40243
50.676, -5.40787
50.677, -5.41393
50.678, -5.42063
50.679, -5.42772
50.68, -5.43519
50.681, -5.4428
50.682, -5.45051
50.683, -5.45808
50.684, -5.46552
50.685, -5.4726
50.686, -5.47934
50.687, -5.48555
50.688, -5.49129
50.689, -5.49646
50.69, -5.50106
50.691, -5.50397
50.692, -5.50796
50.693, -5.51249
50.694, -5.51723
50.695, -5.52069
50.696, -5.5257
50.697, -5.53157
50.698, -5.53782
50.699, -5.54289
50.7, -5.54953
50.701, -5.55709
50.702, -5.56511
50.703, -5.5731
50.704, -5.58091
50.705, -5.58733
50.706, -5.59492
50.707, -5.60316
50.708, -5.61176
50.709, -5.62032
50.71, -5.62876
50.711, -5.63692
50.712, -5.64489
50.713, -5.65265
50.714, -5.66038
