sim_time, car2?world_pose/position/y
49.553, 162.738
49.554, 162.737
49.555, 162.736
49.556, 162.736
49.557, 162.735
49.558, 162.734
49.559, 162.733
49.56, 162.732
49.561, 162.732
49.562, 162.731
49.563, 162.73
49.564, 162.729
49.565, 162.729
49.566, 162.728
49.567, 162.727
49.568, 162.726
49.569, 162.725
49.57, 162.725
49.571, 162.724
49.572, 162.723
49.573, 162.722
49.574, 162.721
49.575, 162.721
49.576, 162.72
49.577, 162.719
49.578, 162.718
49.579, 162.718
49.58, 162.717
49.581, 162.716
49.582, 162.715
49.583, 162.714
49.584, 162.714
49.585, 162.713
49.586, 162.712
49.587, 162.711
49.588, 162.71
49.589, 162.71
49.59, 162.709
49.591, 162.708
49.592, 162.707
49.593, 162.706
49.594, 162.706
49.595, 162.705
49.596, 162.704
49.597, 162.703
49.598, 162.702
49.599, 162.702
49.6, 162.701
49.601, 162.7
49.602, 162.699
49.603, 162.698
49.604, 162.698
49.605, 162.697
49.606, 162.696
49.607, 162.695
49.608, 162.694
49.609, 162.693
49.61, 162.693
49.611, 162.692
49.612, 162.691
49.613, 162.69
49.614, 162.689
49.615, 162.688
49.616, 162.688
49.617, 162.687
49.618, 162.686
49.619, 162.685
49.62, 162.684
49.621, 162.684
49.622, 162.683
49.623, 162.682
49.624, 162.681
49.625, 162.68
49.626, 162.679
49.627, 162.679
49.628, 162.678
49.629, 162.677
49.63, 162.676
49.631, 162.675
49.632, 162.674
49.633, 162.674
49.634, 162.673
49.635, 162.672
49.636, 162.671
49.637, 162.67
49.638, 162.669
49.639, 162.669
49.64, 162.668
49.641, 162.667
49.642, 162.666
49.643, 162.665
49.644, 162.664
49.645, 162.664
49.646, 162.663
49.647, 162.662
49.648, 162.661
49.649, 162.66
49.65, 162.659
49.651, 162.659
49.652, 162.658
49.653, 162.657
49.654, 162.656
49.655, 162.655
49.656, 162.654
49.657, 162.653
49.658, 162.653
49.659, 162.652
49.66, 162.651
49.661, 162.65
49.662, 162.649
49.663, 162.648
49.664, 162.647
49.665, 162.647
49.666, 162.646
49.667, 162.645
49.668, 162.644
49.669, 162.643
49.67, 162.642
49.671, 162.641
49.672, 162.64
49.673, 162.64
49.674, 162.639
49.675, 162.638
49.676, 162.637
49.677, 162.636
49.678, 162.635
49.679, 162.634
49.68, 162.633
49.681, 162.633
49.682, 162.632
49.683, 162.631
49.684, 162.63
49.685, 162.629
49.686, 162.628
49.687, 162.627
49.688, 162.626
49.689, 162.625
49.69, 162.625
49.691, 162.624
49.692, 162.623
49.693, 162.622
49.694, 162.621
49.695, 162.62
49.696, 162.619
49.697, 162.618
49.698, 162.617
49.699, 162.616
49.7, 162.615
49.701, 162.615
49.702, 162.614
49.703, 162.613
49.704, 162.612
49.705, 162.611
49.706, 162.61
49.707, 162.609
49.708, 162.608
49.709, 162.607
49.71, 162.606
49.711, 162.605
49.712, 162.604
49.713, 162.603
49.714, 162.602
49.715, 162.601
49.716, 162.6
49.717, 162.599
49.718, 162.598
49.719, 162.598
49.72, 162.597
49.721, 162.596
49.722, 162.595
49.723, 162.594
49.724, 162.593
49.725, 162.592
49.726, 162.591
49.727, 162.59
49.728, 162.589
49.729, 162.588
49.73, 162.587
49.731, 162.586
49.732, 162.585
49.733, 162.584
49.734, 162.583
49.735, 162.582
49.736, 162.581
49.737, 162.58
49.738, 162.579
49.739, 162.578
49.74, 162.577
49.741, 162.576
49.742, 162.575
49.743, 162.574
49.744, 162.573
49.745, 162.572
49.746, 162.571
49.747, 162.57
49.748, 162.569
49.749, 162.568
49.75, 162.567
49.751, 162.566
49.752, 162.565
49.753, 162.564
49.754, 162.563
49.755, 162.562
49.756, 162.561
49.757, 162.56
49.758, 162.559
49.759, 162.558
49.76, 162.557
49.761, 162.556
49.762, 162.555
49.763, 162.554
49.764, 162.553
49.765, 162.552
49.766, 162.551
49.767, 162.55
49.768, 162.549
49.769, 162.548
49.77, 162.547
49.771, 162.546
49.772, 162.544
49.773, 162.543
49.774, 162.542
49.775, 162.541
49.776, 162.54
49.777, 162.539
49.778, 162.538
49.779, 162.537
49.78, 162.536
49.781, 162.535
49.782, 162.534
49.783, 162.533
49.784, 162.532
49.785, 162.531
49.786, 162.53
49.787, 162.529
49.788, 162.527
49.789, 162.526
49.79, 162.525
49.791, 162.524
49.792, 162.523
49.793, 162.522
49.794, 162.521
49.795, 162.52
49.796, 162.518
49.797, 162.517
49.798, 162.516
49.799, 162.515
49.8, 162.514
49.801, 162.513
49.802, 162.512
49.803, 162.51
49.804, 162.509
49.805, 162.508
49.806, 162.507
49.807, 162.506
49.808, 162.505
49.809, 162.504
49.81, 162.502
49.811, 162.501
49.812, 162.5
49.813, 162.499
49.814, 162.498
49.815, 162.497
49.816, 162.495
49.817, 162.494
49.818, 162.493
49.819, 162.492
49.82, 162.491
49.821, 162.49
49.822, 162.488
49.823, 162.487
49.824, 162.486
49.825, 162.485
49.826, 162.484
49.827, 162.483
49.828, 162.481
49.829, 162.48
49.83, 162.479
49.831, 162.478
49.832, 162.477
49.833, 162.475
49.834, 162.474
49.835, 162.473
49.836, 162.472
49.837, 162.471
49.838, 162.469
49.839, 162.468
49.84, 162.467
49.841, 162.466
49.842, 162.464
49.843, 162.463
49.844, 162.462
49.845, 162.461
49.846, 162.459
49.847, 162.458
49.848, 162.457
49.849, 162.456
49.85, 162.454
49.851, 162.453
49.852, 162.452
49.853, 162.451
49.854, 162.449
49.855, 162.448
49.856, 162.447
49.857, 162.445
49.858, 162.444
49.859, 162.443
49.86, 162.441
49.861, 162.44
49.862, 162.439
49.863, 162.437
49.864, 162.436
49.865, 162.435
49.866, 162.433
49.867, 162.432
49.868, 162.431
49.869, 162.429
49.87, 162.428
49.871, 162.427
49.872, 162.425
49.873, 162.424
49.874, 162.423
49.875, 162.421
49.876, 162.42
49.877, 162.418
49.878, 162.417
49.879, 162.416
49.88, 162.414
49.881, 162.413
49.882, 162.412
49.883, 162.41
49.884, 162.409
49.885, 162.407
49.886, 162.406
49.887, 162.404
49.888, 162.403
49.889, 162.402
49.89, 162.4
49.891, 162.399
49.892, 162.397
49.893, 162.396
49.894, 162.395
49.895, 162.393
49.896, 162.392
49.897, 162.39
49.898, 162.389
49.899, 162.387
49.9, 162.386
49.901, 162.384
49.902, 162.383
49.903, 162.381
49.904, 162.38
49.905, 162.378
49.906, 162.377
49.907, 162.375
49.908, 162.374
49.909, 162.372
49.91, 162.37
49.911, 162.369
49.912, 162.367
49.913, 162.366
49.914, 162.364
49.915, 162.362
49.916, 162.361
49.917, 162.359
49.918, 162.358
49.919, 162.356
49.92, 162.354
49.921, 162.353
49.922, 162.351
49.923, 162.349
49.924, 162.348
49.925, 162.346
49.926, 162.344
49.927, 162.343
49.928, 162.341
49.929, 162.339
49.93, 162.338
49.931, 162.336
49.932, 162.334
49.933, 162.333
49.934, 162.331
49.935, 162.329
49.936, 162.328
49.937, 162.326
49.938, 162.324
49.939, 162.323
49.94, 162.321
49.941, 162.319
49.942, 162.318
49.943, 162.316
49.944, 162.314
49.945, 162.313
49.946, 162.311
49.947, 162.309
49.948, 162.308
49.949, 162.306
49.95, 162.304
49.951, 162.302
49.952, 162.301
49.953, 162.299
49.954, 162.297
49.955, 162.296
49.956, 162.294
49.957, 162.292
49.958, 162.29
49.959, 162.288
49.96, 162.287
49.961, 162.285
49.962, 162.283
49.963, 162.281
49.964, 162.279
49.965, 162.278
49.966, 162.276
49.967, 162.274
49.968, 162.272
49.969, 162.27
49.97, 162.268
49.971, 162.267
49.972, 162.265
49.973, 162.263
49.974, 162.261
49.975, 162.259
49.976, 162.257
49.977, 162.255
49.978, 162.253
49.979, 162.252
49.98, 162.25
49.981, 162.248
49.982, 162.246
49.983, 162.244
49.984, 162.242
49.985, 162.24
49.986, 162.238
49.987, 162.236
49.988, 162.234
49.989, 162.232
49.99, 162.23
49.991, 162.228
49.992, 162.226
49.993, 162.224
49.994, 162.222
49.995, 162.22
49.996, 162.218
49.997, 162.216
49.998, 162.213
49.999, 162.211
50, 162.209
50.001, 162.207
50.002, 162.205
50.003, 162.203
50.004, 162.201
50.005, 162.199
50.006, 162.197
50.007, 162.195
50.008, 162.193
50.009, 162.19
50.01, 162.188
50.011, 162.186
50.012, 162.184
50.013, 162.182
50.014, 162.18
50.015, 162.178
50.016, 162.176
50.017, 162.174
50.018, 162.172
50.019, 162.169
50.02, 162.167
50.021, 162.165
50.022, 162.163
50.023, 162.161
50.024, 162.159
50.025, 162.157
50.026, 162.155
50.027, 162.152
50.028, 162.15
50.029, 162.148
50.03, 162.146
50.031, 162.144
50.032, 162.142
50.033, 162.14
50.034, 162.137
50.035, 162.135
50.036, 162.133
50.037, 162.131
50.038, 162.129
50.039, 162.126
50.04, 162.124
50.041, 162.122
50.042, 162.12
50.043, 162.117
50.044, 162.115
50.045, 162.113
50.046, 162.11
50.047, 162.108
50.048, 162.106
50.049, 162.104
50.05, 162.101
50.051, 162.099
50.052, 162.097
50.053, 162.094
50.054, 162.092
50.055, 162.089
50.056, 162.087
50.057, 162.085
50.058, 162.082
50.059, 162.08
50.06, 162.078
50.061, 162.075
50.062, 162.073
50.063, 162.07
50.064, 162.068
50.065, 162.066
50.066, 162.063
50.067, 162.061
50.068, 162.058
50.069, 162.056
50.07, 162.053
50.071, 162.051
50.072, 162.049
50.073, 162.046
50.074, 162.044
50.075, 162.041
50.076, 162.039
50.077, 162.037
50.078, 162.034
50.079, 162.032
50.08, 162.029
50.081, 162.027
50.082, 162.025
50.083, 162.022
50.084, 162.02
50.085, 162.017
50.086, 162.015
50.087, 162.012
50.088, 162.01
50.089, 162.008
50.09, 162.005
50.091, 162.003
50.092, 162
50.093, 161.998
50.094, 161.995
50.095, 161.993
50.096, 161.99
50.097, 161.988
50.098, 161.985
50.099, 161.983
50.1, 161.98
50.101, 161.978
50.102, 161.975
50.103, 161.973
50.104, 161.97
50.105, 161.967
50.106, 161.965
50.107, 161.962
50.108, 161.96
50.109, 161.957
50.11, 161.954
50.111, 161.952
50.112, 161.949
50.113, 161.947
50.114, 161.944
50.115, 161.941
50.116, 161.939
50.117, 161.936
50.118, 161.934
50.119, 161.931
50.12, 161.928
50.121, 161.926
50.122, 161.923
50.123, 161.92
50.124, 161.918
50.125, 161.915
50.126, 161.912
50.127, 161.91
50.128, 161.907
50.129, 161.904
50.13, 161.902
50.131, 161.899
50.132, 161.896
50.133, 161.894
50.134, 161.891
50.135, 161.888
50.136, 161.885
50.137, 161.883
50.138, 161.88
50.139, 161.877
50.14, 161.874
50.141, 161.872
50.142, 161.869
50.143, 161.866
50.144, 161.863
50.145, 161.861
50.146, 161.858
50.147, 161.855
50.148, 161.852
50.149, 161.849
50.15, 161.847
50.151, 161.844
50.152, 161.841
50.153, 161.838
50.154, 161.835
50.155, 161.832
50.156, 161.83
50.157, 161.827
50.158, 161.824
50.159, 161.821
50.16, 161.818
50.161, 161.815
50.162, 161.812
50.163, 161.809
50.164, 161.806
50.165, 161.803
50.166, 161.8
50.167, 161.797
50.168, 161.795
50.169, 161.792
50.17, 161.789
50.171, 161.786
50.172, 161.783
50.173, 161.78
50.174, 161.777
50.175, 161.774
50.176, 161.771
50.177, 161.768
50.178, 161.765
50.179, 161.762
50.18, 161.759
50.181, 161.756
50.182, 161.753
50.183, 161.75
50.184, 161.747
50.185, 161.744
50.186, 161.741
50.187, 161.738
50.188, 161.735
50.189, 161.732
50.19, 161.729
50.191, 161.726
50.192, 161.723
50.193, 161.719
50.194, 161.716
50.195, 161.713
50.196, 161.71
50.197, 161.707
50.198, 161.704
50.199, 161.701
50.2, 161.698
50.201, 161.695
50.202, 161.692
50.203, 161.689
50.204, 161.686
50.205, 161.683
50.206, 161.68
50.207, 161.677
50.208, 161.674
50.209, 161.671
50.21, 161.668
50.211, 161.665
50.212, 161.662
50.213, 161.658
50.214, 161.655
50.215, 161.652
50.216, 161.649
50.217, 161.646
50.218, 161.643
50.219, 161.64
50.22, 161.637
50.221, 161.634
50.222, 161.631
50.223, 161.628
50.224, 161.625
50.225, 161.621
50.226, 161.618
50.227, 161.615
50.228, 161.612
50.229, 161.609
50.23, 161.606
50.231, 161.603
50.232, 161.6
50.233, 161.597
50.234, 161.594
50.235, 161.591
50.236, 161.588
50.237, 161.585
50.238, 161.581
50.239, 161.578
50.24, 161.575
50.241, 161.572
50.242, 161.569
50.243, 161.566
50.244, 161.563
50.245, 161.56
50.246, 161.556
50.247, 161.553
50.248, 161.55
50.249, 161.547
50.25, 161.544
50.251, 161.54
50.252, 161.537
50.253, 161.534
50.254, 161.531
50.255, 161.528
50.256, 161.525
50.257, 161.521
50.258, 161.518
50.259, 161.515
50.26, 161.512
50.261, 161.508
50.262, 161.505
50.263, 161.502
50.264, 161.499
50.265, 161.496
50.266, 161.492
50.267, 161.489
50.268, 161.486
50.269, 161.483
50.27, 161.479
50.271, 161.476
50.272, 161.473
50.273, 161.47
50.274, 161.466
50.275, 161.463
50.276, 161.46
50.277, 161.456
50.278, 161.453
50.279, 161.45
50.28, 161.446
50.281, 161.443
50.282, 161.44
50.283, 161.437
50.284, 161.433
50.285, 161.43
50.286, 161.427
50.287, 161.423
50.288, 161.42
50.289, 161.417
50.29, 161.413
50.291, 161.41
50.292, 161.407
50.293, 161.403
50.294, 161.4
50.295, 161.396
50.296, 161.393
50.297, 161.39
50.298, 161.386
50.299, 161.383
50.3, 161.379
50.301, 161.376
50.302, 161.373
50.303, 161.369
50.304, 161.366
50.305, 161.362
50.306, 161.359
50.307, 161.356
50.308, 161.352
50.309, 161.349
50.31, 161.345
50.311, 161.342
50.312, 161.338
50.313, 161.335
50.314, 161.331
50.315, 161.328
50.316, 161.324
50.317, 161.321
50.318, 161.317
50.319, 161.314
50.32, 161.311
50.321, 161.307
50.322, 161.304
50.323, 161.3
50.324, 161.297
50.325, 161.293
50.326, 161.29
50.327, 161.286
50.328, 161.282
50.329, 161.279
50.33, 161.275
50.331, 161.272
50.332, 161.268
50.333, 161.265
50.334, 161.261
50.335, 161.258
50.336, 161.254
50.337, 161.251
50.338, 161.247
50.339, 161.244
50.34, 161.24
50.341, 161.236
50.342, 161.233
50.343, 161.229
50.344, 161.226
50.345, 161.222
50.346, 161.218
50.347, 161.215
50.348, 161.211
50.349, 161.208
50.35, 161.204
50.351, 161.2
50.352, 161.197
50.353, 161.193
50.354, 161.189
50.355, 161.186
50.356, 161.182
50.357, 161.178
50.358, 161.175
50.359, 161.171
50.36, 161.167
50.361, 161.164
50.362, 161.16
50.363, 161.156
50.364, 161.152
50.365, 161.149
50.366, 161.145
50.367, 161.141
50.368, 161.137
50.369, 161.134
50.37, 161.13
50.371, 161.126
50.372, 161.122
50.373, 161.119
50.374, 161.115
50.375, 161.111
50.376, 161.107
50.377, 161.103
50.378, 161.1
50.379, 161.096
50.38, 161.092
50.381, 161.088
50.382, 161.084
50.383, 161.08
50.384, 161.077
50.385, 161.073
50.386, 161.069
50.387, 161.065
50.388, 161.061
50.389, 161.057
50.39, 161.053
50.391, 161.049
50.392, 161.045
50.393, 161.042
50.394, 161.038
50.395, 161.034
50.396, 161.03
50.397, 161.026
50.398, 161.022
50.399, 161.018
50.4, 161.014
50.401, 161.01
50.402, 161.006
50.403, 161.003
50.404, 160.999
50.405, 160.995
50.406, 160.991
50.407, 160.987
50.408, 160.983
50.409, 160.979
50.41, 160.975
50.411, 160.971
50.412, 160.967
50.413, 160.963
50.414, 160.959
50.415, 160.955
50.416, 160.951
50.417, 160.947
50.418, 160.944
50.419, 160.94
50.42, 160.936
50.421, 160.932
50.422, 160.928
50.423, 160.924
50.424, 160.92
50.425, 160.916
50.426, 160.912
50.427, 160.908
50.428, 160.904
50.429, 160.9
50.43, 160.896
50.431, 160.892
50.432, 160.888
50.433, 160.884
50.434, 160.88
50.435, 160.876
50.436, 160.872
50.437, 160.868
50.438, 160.864
50.439, 160.86
50.44, 160.856
50.441, 160.852
50.442, 160.848
50.443, 160.844
50.444, 160.84
50.445, 160.836
50.446, 160.832
50.447, 160.827
50.448, 160.823
50.449, 160.819
50.45, 160.815
50.451, 160.811
50.452, 160.807
50.453, 160.803
50.454, 160.799
50.455, 160.794
50.456, 160.79
50.457, 160.786
50.458, 160.782
50.459, 160.778
50.46, 160.774
50.461, 160.769
50.462, 160.765
50.463, 160.761
50.464, 160.757
50.465, 160.753
50.466, 160.748
50.467, 160.744
50.468, 160.74
50.469, 160.736
50.47, 160.732
50.471, 160.727
50.472, 160.723
50.473, 160.719
50.474, 160.715
50.475, 160.71
50.476, 160.706
50.477, 160.702
50.478, 160.697
50.479, 160.693
50.48, 160.689
50.481, 160.685
50.482, 160.68
50.483, 160.676
50.484, 160.672
50.485, 160.667
50.486, 160.663
50.487, 160.659
50.488, 160.654
50.489, 160.65
50.49, 160.646
50.491, 160.641
50.492, 160.637
50.493, 160.633
50.494, 160.628
50.495, 160.624
50.496, 160.619
50.497, 160.615
50.498, 160.611
50.499, 160.606
50.5, 160.602
50.501, 160.597
50.502, 160.593
50.503, 160.588
50.504, 160.584
50.505, 160.58
50.506, 160.575
50.507, 160.571
50.508, 160.566
50.509, 160.562
50.51, 160.557
50.511, 160.553
50.512, 160.548
50.513, 160.544
50.514, 160.539
50.515, 160.535
50.516, 160.53
50.517, 160.526
50.518, 160.521
50.519, 160.517
50.52, 160.512
50.521, 160.508
50.522, 160.503
50.523, 160.498
50.524, 160.494
50.525, 160.489
50.526, 160.485
50.527, 160.48
50.528, 160.475
50.529, 160.471
50.53, 160.466
50.531, 160.462
50.532, 160.457
50.533, 160.452
50.534, 160.448
50.535, 160.443
50.536, 160.439
50.537, 160.434
50.538, 160.429
50.539, 160.425
50.54, 160.42
50.541, 160.415
50.542, 160.411
50.543, 160.406
50.544, 160.401
50.545, 160.396
50.546, 160.392
50.547, 160.387
50.548, 160.382
50.549, 160.378
50.55, 160.373
50.551, 160.368
50.552, 160.364
50.553, 160.359
50.554, 160.354
50.555, 160.349
50.556, 160.345
50.557, 160.34
50.558, 160.335
50.559, 160.33
50.56, 160.325
50.561, 160.321
50.562, 160.316
50.563, 160.311
50.564, 160.306
50.565, 160.301
50.566, 160.297
50.567, 160.292
50.568, 160.287
50.569, 160.282
50.57, 160.277
50.571, 160.272
50.572, 160.267
50.573, 160.262
50.574, 160.258
50.575, 160.253
50.576, 160.248
50.577, 160.243
50.578, 160.238
50.579, 160.233
50.58, 160.228
50.581, 160.223
50.582, 160.218
50.583, 160.213
50.584, 160.208
50.585, 160.203
50.586, 160.198
50.587, 160.193
50.588, 160.188
50.589, 160.183
50.59, 160.178
50.591, 160.173
50.592, 160.168
50.593, 160.163
50.594, 160.158
50.595, 160.153
50.596, 160.148
50.597, 160.143
50.598, 160.138
50.599, 160.133
50.6, 160.128
50.601, 160.123
50.602, 160.118
50.603, 160.113
50.604, 160.108
50.605, 160.103
50.606, 160.098
50.607, 160.093
50.608, 160.088
50.609, 160.083
50.61, 160.078
50.611, 160.073
50.612, 160.068
50.613, 160.063
50.614, 160.058
50.615, 160.053
50.616, 160.048
50.617, 160.042
50.618, 160.037
50.619, 160.032
50.62, 160.027
50.621, 160.022
50.622, 160.017
50.623, 160.012
50.624, 160.007
50.625, 160.001
50.626, 159.996
50.627, 159.991
50.628, 159.986
50.629, 159.981
50.63, 159.976
50.631, 159.971
50.632, 159.966
50.633, 159.961
50.634, 159.955
50.635, 159.95
50.636, 159.945
50.637, 159.94
50.638, 159.935
50.639, 159.93
50.64, 159.924
50.641, 159.919
50.642, 159.914
50.643, 159.909
50.644, 159.904
50.645, 159.898
50.646, 159.893
50.647, 159.888
50.648, 159.883
50.649, 159.877
50.65, 159.872
50.651, 159.867
50.652, 159.861
50.653, 159.856
50.654, 159.851
50.655, 159.845
50.656, 159.84
50.657, 159.835
50.658, 159.829
50.659, 159.824
50.66, 159.819
50.661, 159.813
50.662, 159.808
50.663, 159.802
50.664, 159.797
50.665, 159.792
50.666, 159.786
50.667, 159.781
50.668, 159.776
50.669, 159.77
50.67, 159.765
50.671, 159.759
50.672, 159.754
50.673, 159.749
50.674, 159.743
50.675, 159.738
50.676, 159.732
50.677, 159.727
50.678, 159.722
50.679, 159.716
50.68, 159.711
50.681, 159.705
50.682, 159.7
50.683, 159.694
50.684, 159.689
50.685, 159.683
50.686, 159.678
50.687, 159.672
50.688, 159.667
50.689, 159.661
50.69, 159.656
50.691, 159.65
50.692, 159.645
50.693, 159.639
50.694, 159.634
50.695, 159.628
50.696, 159.623
50.697, 159.617
50.698, 159.612
50.699, 159.606
50.7, 159.601
50.701, 159.595
50.702, 159.59
50.703, 159.584
50.704, 159.578
50.705, 159.573
50.706, 159.567
50.707, 159.562
50.708, 159.556
50.709, 159.55
50.71, 159.545
50.711, 159.539
50.712, 159.533
50.713, 159.528
50.714, 159.522
50.715, 159.516
50.716, 159.511
50.717, 159.505
50.718, 159.499
50.719, 159.494
50.72, 159.488
50.721, 159.482
50.722, 159.477
50.723, 159.471
50.724, 159.465
50.725, 159.459
50.726, 159.454
50.727, 159.448
50.728, 159.442
50.729, 159.436
50.73, 159.431
50.731, 159.425
50.732, 159.419
50.733, 159.413
50.734, 159.408
50.735, 159.402
50.736, 159.396
50.737, 159.39
50.738, 159.385
50.739, 159.379
50.74, 159.373
50.741, 159.367
50.742, 159.361
50.743, 159.356
50.744, 159.35
50.745, 159.344
50.746, 159.338
50.747, 159.332
50.748, 159.326
50.749, 159.32
50.75, 159.314
50.751, 159.309
50.752, 159.303
50.753, 159.297
50.754, 159.291
50.755, 159.285
50.756, 159.279
50.757, 159.273
50.758, 159.267
50.759, 159.261
50.76, 159.255
50.761, 159.249
50.762, 159.243
50.763, 159.237
50.764, 159.231
50.765, 159.225
50.766, 159.219
50.767, 159.213
50.768, 159.207
50.769, 159.201
50.77, 159.195
50.771, 159.189
50.772, 159.183
50.773, 159.177
50.774, 159.171
50.775, 159.165
50.776, 159.159
50.777, 159.153
50.778, 159.147
50.779, 159.141
50.78, 159.135
50.781, 159.129
50.782, 159.123
50.783, 159.117
50.784, 159.111
50.785, 159.104
50.786, 159.098
50.787, 159.092
50.788, 159.086
50.789, 159.08
50.79, 159.074
50.791, 159.068
50.792, 159.061
50.793, 159.055
50.794, 159.049
50.795, 159.043
50.796, 159.037
50.797, 159.031
50.798, 159.025
50.799, 159.018
50.8, 159.012
50.801, 159.006
50.802, 159
50.803, 158.994
50.804, 158.988
50.805, 158.982
50.806, 158.976
50.807, 158.969
50.808, 158.963
50.809, 158.957
50.81, 158.951
50.811, 158.945
50.812, 158.938
50.813, 158.932
50.814, 158.926
50.815, 158.92
50.816, 158.913
50.817, 158.907
50.818, 158.901
50.819, 158.895
50.82, 158.888
50.821, 158.882
50.822, 158.876
50.823, 158.87
50.824, 158.864
50.825, 158.857
50.826, 158.851
50.827, 158.845
50.828, 158.839
50.829, 158.833
50.83, 158.826
50.831, 158.82
50.832, 158.814
50.833, 158.808
50.834, 158.801
50.835, 158.795
50.836, 158.789
50.837, 158.783
50.838, 158.776
50.839, 158.77
50.84, 158.764
50.841, 158.757
50.842, 158.751
50.843, 158.744
50.844, 158.738
50.845, 158.731
50.846, 158.725
50.847, 158.719
50.848, 158.712
50.849, 158.706
50.85, 158.699
50.851, 158.693
50.852, 158.686
50.853, 158.68
50.854, 158.673
50.855, 158.667
50.856, 158.661
50.857, 158.654
50.858, 158.648
50.859, 158.641
50.86, 158.635
50.861, 158.628
50.862, 158.622
50.863, 158.615
50.864, 158.609
50.865, 158.603
50.866, 158.596
50.867, 158.59
50.868, 158.583
50.869, 158.577
50.87, 158.57
50.871, 158.564
50.872, 158.557
50.873, 158.551
50.874, 158.544
50.875, 158.538
50.876, 158.531
50.877, 158.525
50.878, 158.518
50.879, 158.512
50.88, 158.505
50.881, 158.499
50.882, 158.492
50.883, 158.486
50.884, 158.479
50.885, 158.473
50.886, 158.466
50.887, 158.459
50.888, 158.453
50.889, 158.446
50.89, 158.44
50.891, 158.433
50.892, 158.427
50.893, 158.42
50.894, 158.413
50.895, 158.407
50.896, 158.4
50.897, 158.394
50.898, 158.387
50.899, 158.38
50.9, 158.374
50.901, 158.367
50.902, 158.361
50.903, 158.354
50.904, 158.348
50.905, 158.341
50.906, 158.334
50.907, 158.328
50.908, 158.321
50.909, 158.315
50.91, 158.308
50.911, 158.301
50.912, 158.295
50.913, 158.288
50.914, 158.281
50.915, 158.275
50.916, 158.268
50.917, 158.262
50.918, 158.255
50.919, 158.248
50.92, 158.242
50.921, 158.235
50.922, 158.229
50.923, 158.222
50.924, 158.215
50.925, 158.209
50.926, 158.202
50.927, 158.195
50.928, 158.189
50.929, 158.182
50.93, 158.176
50.931, 158.169
50.932, 158.162
50.933, 158.156
50.934, 158.149
50.935, 158.142
50.936, 158.136
50.937, 158.129
50.938, 158.122
50.939, 158.116
50.94, 158.109
50.941, 158.103
50.942, 158.096
50.943, 158.089
50.944, 158.083
50.945, 158.076
50.946, 158.069
50.947, 158.063
50.948, 158.056
50.949, 158.049
50.95, 158.043
50.951, 158.036
50.952, 158.029
50.953, 158.023
50.954, 158.016
50.955, 158.009
50.956, 158.003
50.957, 157.996
50.958, 157.99
50.959, 157.983
50.96, 157.976
50.961, 157.97
50.962, 157.963
50.963, 157.956
50.964, 157.95
50.965, 157.943
50.966, 157.937
50.967, 157.93
50.968, 157.923
50.969, 157.917
50.97, 157.91
50.971, 157.904
50.972, 157.897
50.973, 157.89
50.974, 157.884
50.975, 157.877
50.976, 157.87
50.977, 157.864
50.978, 157.857
50.979, 157.85
50.98, 157.844
50.981, 157.837
50.982, 157.83
50.983, 157.824
50.984, 157.817
50.985, 157.811
50.986, 157.804
50.987, 157.797
50.988, 157.791
50.989, 157.784
50.99, 157.777
50.991, 157.771
50.992, 157.764
50.993, 157.758
50.994, 157.751
50.995, 157.744
50.996, 157.738
50.997, 157.731
50.998, 157.724
50.999, 157.718
51, 157.711
51.001, 157.705
51.002, 157.698
51.003, 157.691
51.004, 157.685
51.005, 157.678
51.006, 157.672
51.007, 157.665
51.008, 157.658
51.009, 157.652
51.01, 157.645
51.011, 157.639
51.012, 157.632
51.013, 157.625
51.014, 157.619
51.015, 157.612
51.016, 157.605
51.017, 157.599
51.018, 157.592
51.019, 157.585
51.02, 157.579
51.021, 157.572
51.022, 157.565
51.023, 157.558
51.024, 157.552
51.025, 157.545
51.026, 157.538
51.027, 157.532
51.028, 157.525
51.029, 157.519
51.03, 157.512
51.031, 157.505
51.032, 157.499
51.033, 157.492
51.034, 157.485
51.035, 157.479
51.036, 157.472
51.037, 157.466
51.038, 157.459
51.039, 157.452
51.04, 157.446
51.041, 157.439
51.042, 157.432
51.043, 157.426
51.044, 157.419
51.045, 157.412
51.046, 157.406
51.047, 157.399
51.048, 157.392
51.049, 157.386
51.05, 157.379
51.051, 157.372
51.052, 157.366
51.053, 157.359
51.054, 157.352
51.055, 157.345
51.056, 157.339
51.057, 157.332
51.058, 157.325
51.059, 157.318
51.06, 157.312
51.061, 157.305
51.062, 157.298
51.063, 157.292
51.064, 157.285
51.065, 157.278
51.066, 157.271
51.067, 157.265
51.068, 157.258
51.069, 157.251
51.07, 157.245
51.071, 157.238
51.072, 157.231
51.073, 157.225
51.074, 157.218
51.075, 157.211
51.076, 157.205
51.077, 157.198
51.078, 157.191
51.079, 157.185
51.08, 157.178
51.081, 157.171
51.082, 157.164
51.083, 157.158
51.084, 157.151
51.085, 157.144
51.086, 157.137
51.087, 157.131
51.088, 157.124
51.089, 157.117
51.09, 157.11
51.091, 157.103
51.092, 157.097
51.093, 157.09
51.094, 157.083
51.095, 157.076
51.096, 157.07
51.097, 157.063
51.098, 157.056
51.099, 157.049
51.1, 157.043
51.101, 157.036
51.102, 157.029
51.103, 157.022
51.104, 157.016
51.105, 157.009
51.106, 157.002
