sim_time, car1?world_angular_velocity/x
50.489, -0.0168789
50.49, -0.0196416
50.491, -0.0220001
50.492, -0.0240357
50.493, -0.0255713
50.494, -0.0268946
50.495, -0.0279668
50.496, -0.0290434
50.497, -0.0293482
50.498, -0.0299071
50.499, -0.0289437
50.5, -0.0290341
50.501, -0.0276468
50.502, -0.0269736
50.503, 0.00713922
50.504, 0.0024289
50.505, -0.0121853
50.506, -0.0203867
50.507, -0.0256839
50.508, -0.0283332
50.509, -0.0291119
50.51, -0.0281696
50.511, -0.0269179
50.512, -0.0246514
50.513, -0.022978
50.514, -0.0203224
50.515, -0.0186446
50.516, -0.0161103
50.517, -0.01461
50.518, -0.0123914
50.519, -0.0111712
50.52, -0.00933856
50.521, -0.00851258
50.522, -0.00722863
50.523, -0.0068667
50.524, -0.00462867
50.525, -0.00418803
50.526, -0.00303473
50.527, -0.00325923
50.528, -0.00278184
50.529, -0.00344997
50.53, -0.00364144
50.531, -0.00443885
50.532, -0.00500069
50.533, -0.00598974
50.534, -0.00679823
50.535, -0.00816573
50.536, -0.00881754
50.537, -0.00988915
50.538, -0.0108657
50.539, -0.0121602
50.54, -0.0127552
50.541, -0.0139055
50.542, -0.0143822
50.543, -0.015222
50.544, -0.0156392
50.545, -0.016438
50.546, -0.0166296
50.547, -0.0171556
50.548, -0.017102
50.549, -0.017351
50.55, -0.0170993
50.551, -0.0171224
50.552, -0.0167129
50.553, -0.0165438
50.554, -0.0160101
50.555, -0.0156884
50.556, -0.0148594
50.557, -0.0146386
50.558, -0.0137724
50.559, -0.0134686
50.56, -0.0125998
50.561, -0.0122599
50.562, -0.0114201
50.563, -0.0110889
50.564, -0.0103045
50.565, -0.0100224
50.566, -0.00949262
50.567, -0.00910592
50.568, -0.00867317
50.569, -0.00838328
50.57, -0.00805628
50.571, -0.00787137
50.572, -0.00765362
50.573, -0.00757802
50.574, -0.00746631
50.575, -0.00749552
50.576, -0.00750642
50.577, -0.00760701
50.578, -0.00765381
50.579, -0.00782825
50.58, -0.00793886
50.581, -0.00818296
50.582, -0.00834335
50.583, -0.0086257
50.584, -0.00880409
50.585, -0.00910111
50.586, -0.00927728
50.587, -0.0548296
50.588, -0.0779124
50.589, -0.0804808
50.59, -0.0726164
50.591, -0.0587288
50.592, -0.0439422
50.593, -0.0354223
50.594, -0.0287076
50.595, -0.0238697
50.596, -0.020048
50.597, -0.0165812
50.598, -0.0137505
50.599, -0.0107186
50.6, -0.00811855
50.601, -0.00511648
50.602, -0.00312185
50.603, -0.0024602
50.604, -0.0026339
50.605, -0.00369489
50.606, -0.00477811
50.607, -0.00590204
50.608, -0.00697281
50.609, -0.00911723
50.61, -0.0109107
50.611, -0.0121142
50.612, -0.0130119
50.613, -0.0136825
50.614, -0.0141648
50.615, -0.0145729
50.616, -0.0147388
50.617, -0.0151377
50.618, -0.0148274
50.619, 0.141312
50.62, 0.203456
50.621, 0.203808
50.622, 0.172391
50.623, 0.131957
50.624, 0.101715
50.625, 0.0765676
50.626, 0.0573491
50.627, 0.0398306
50.628, 0.0254665
50.629, 0.0136703
50.63, 0.00190198
50.631, -0.00722294
50.632, -0.0164512
50.633, -0.0239753
50.634, -0.0300812
50.635, -0.0360248
50.636, -0.0404355
50.637, -0.0443065
50.638, -0.0470021
50.639, -0.0465724
50.64, -0.0440066
50.641, -0.0384445
50.642, -0.0328135
50.643, -0.0272534
50.644, -0.0209981
50.645, -0.0150188
50.646, -0.00960418
50.647, -0.00354861
50.648, 0.00167735
50.649, 0.00635173
50.65, 0.0102532
50.651, 0.013851
50.652, 0.0164571
50.653, 0.0202021
50.654, 0.0214461
50.655, 0.0238494
50.656, 0.0241958
50.657, 0.0254608
50.658, 0.0246602
50.659, -0.00875615
50.66, -0.0242552
50.661, -0.0189338
50.662, -0.00364093
50.663, 0.00763429
50.664, 0.012593
50.665, 0.0129568
50.666, 0.0100332
50.667, 0.00751573
50.668, 0.00339929
50.669, 0.00498163
50.67, 0.00328434
50.671, -0.000118207
50.672, -0.00364466
50.673, -0.00776108
50.674, -0.0111522
50.675, -0.0148537
50.676, -0.0180044
50.677, -0.0200315
50.678, -0.0227539
50.679, -0.0243502
50.68, -0.025383
50.681, -0.0265207
50.682, -0.0272085
50.683, -0.0273402
50.684, -0.0270997
50.685, -0.0268545
50.686, -0.026268
50.687, -0.0252029
50.688, -0.024136
50.689, -0.0226691
50.69, -0.0212743
50.691, -0.0195597
50.692, -0.0179873
50.693, -0.0161735
50.694, -0.0145647
50.695, -0.0127868
50.696, -0.0112658
50.697, -0.00963739
50.698, -0.00830453
50.699, -0.00691202
50.7, 0.0205723
50.701, 0.0137875
50.702, 0.00405237
50.703, -0.00189226
50.704, -0.00524067
50.705, -0.00678262
50.706, -0.00749823
50.707, -0.00759531
50.708, -0.00816479
50.709, -0.00803132
50.71, -0.00855277
50.711, -0.00845733
50.712, -0.00922149
50.713, -0.00959601
50.714, -0.0103163
50.715, -0.0105642
50.716, -0.0116755
50.717, -0.0123092
50.718, -0.0131039
50.719, -0.0137443
50.72, -0.0144724
50.721, -0.0150404
50.722, -0.0156366
50.723, -0.0160775
50.724, -0.0164952
50.725, -0.0167502
50.726, -0.0169801
50.727, -0.0170529
50.728, -0.0171112
50.729, -0.0170146
50.73, -0.0169086
50.731, -0.0166664
50.732, -0.0164166
50.733, -0.0160418
50.734, -0.0156689
50.735, -0.0151988
50.736, -0.0145181
50.737, -0.014216
50.738, -0.0137134
50.739, -0.0131454
50.74, -0.0124267
50.741, -0.012077
50.742, -0.0131153
50.743, -0.0131122
50.744, -0.0133039
50.745, -0.0130281
50.746, -0.012774
50.747, -0.0123847
50.748, -0.0121328
50.749, -0.0117793
50.75, -0.0116005
50.751, -0.0113356
50.752, -0.0112616
50.753, -0.0111049
50.754, -0.011144
50.755, -0.011095
50.756, -0.0112412
50.757, -0.011289
50.758, -0.011528
50.759, -0.0116536
50.76, -0.011966
50.761, -0.0121466
50.762, -0.0125105
50.763, -0.0127223
50.764, -0.0131159
50.765, -0.0133355
50.766, -0.0137387
50.767, -0.0139451
50.768, -0.0140769
50.769, -0.0698995
50.77, -0.0994955
50.771, -0.105723
50.772, -0.100969
50.773, -0.0815428
50.774, -0.0657445
50.775, -0.0541405
50.776, -0.0473956
50.777, -0.0417355
50.778, -0.0376469
50.779, -0.0343597
50.78, -0.0315111
50.781, -0.0285567
50.782, -0.0261946
50.783, -0.0233713
50.784, -0.0209342
50.785, -0.0181814
50.786, -0.0151062
50.787, -0.0123082
50.788, -0.00940354
50.789, -0.00769129
50.79, -0.00635692
50.791, -0.00516535
50.792, -0.00448229
50.793, -0.00367436
50.794, -0.00287131
50.795, -0.00204764
50.796, -0.00119325
50.797, -0.00016896
50.798, 0.00222324
50.799, 0.00409203
50.8, 0.00558787
50.801, 0.00102305
50.802, -0.00381557
50.803, -0.00618244
50.804, 0.133926
50.805, 0.182593
50.806, 0.18091
50.807, 0.141789
50.808, 0.105995
50.809, 0.0782462
50.81, 0.0571572
50.811, 0.0405783
50.812, 0.0251975
50.813, 0.0120235
50.814, 0.000924347
50.815, -0.00980235
50.816, -0.0182976
50.817, -0.0264461
50.818, -0.0330659
50.819, -0.0384376
50.82, -0.0419997
50.821, -0.0421868
50.822, -0.0408037
50.823, -0.0381948
50.824, -0.0346078
50.825, -0.0303812
50.826, -0.0256595
50.827, -0.020691
50.828, -0.00730221
50.829, 0.000588418
50.83, 0.00719419
50.831, 0.011078
50.832, 0.0153838
50.833, 0.0177422
50.834, 0.0205358
50.835, 0.0219158
50.836, 0.0235906
50.837, 0.0237963
50.838, 0.0245341
50.839, 0.0236758
50.84, 0.0233895
50.841, 0.0216499
50.842, 0.0204797
50.843, 0.0179905
50.844, 0.016158
50.845, 0.0132243
50.846, 0.0109223
50.847, 0.007628
50.848, 0.00509273
50.849, 0.00169749
50.85, -0.000837984
50.851, -0.00414521
50.852, -0.00712669
50.853, -0.0437605
50.854, -0.0591079
50.855, -0.0557656
50.856, -0.0415208
50.857, -0.0343874
50.858, -0.0299581
50.859, -0.0275508
50.86, -0.0264648
50.861, -0.0262486
50.862, -0.0256937
50.863, -0.0262638
50.864, -0.0253755
50.865, -0.0256948
50.866, -0.0248019
50.867, -0.0246546
50.868, -0.0235053
50.869, -0.0229118
50.87, -0.021654
50.871, -0.0209714
50.872, -0.0193202
50.873, -0.0184605
50.874, -0.0151983
50.875, -0.0135632
50.876, -0.011474
50.877, -0.0104093
50.878, -0.00861979
50.879, -0.00804991
50.88, -0.00683718
50.881, -0.00675013
50.882, -0.00597647
50.883, -0.00626897
50.884, -0.00585677
50.885, -0.00647486
50.886, -0.00613486
50.887, -0.00724907
50.888, -0.00735944
50.889, -0.0081314
50.89, -0.00866999
50.891, -0.0095353
50.892, -0.010181
50.893, -0.0110737
50.894, -0.0117476
50.895, 0.0307835
50.896, 0.0286694
50.897, 0.00530402
50.898, -0.0105081
50.899, -0.0207121
50.9, -0.0263733
50.901, -0.0286995
50.902, -0.0298926
50.903, -0.0299214
50.904, -0.0290311
50.905, -0.0281859
50.906, -0.0265606
50.907, -0.0254612
50.908, -0.0236509
50.909, -0.0224166
50.91, -0.0202779
50.911, -0.0191888
50.912, -0.0173854
50.913, -0.0165179
50.914, -0.0147037
50.915, -0.0141584
50.916, -0.0126584
50.917, -0.0120844
50.918, -0.0105376
50.919, -0.0103679
50.92, -0.0087787
50.921, -0.00903871
50.922, -0.00718281
50.923, -0.00733069
50.924, -0.00601837
50.925, -0.00596865
50.926, -0.00493769
50.927, -0.00473006
50.928, -0.00401557
50.929, -0.00418095
50.93, -0.00317208
50.931, -0.00344902
50.932, -0.00219047
50.933, -0.00271826
50.934, -0.00157814
50.935, -0.00245625
50.936, -0.00145539
50.937, -0.00197045
50.938, -0.000732871
50.939, -0.00154422
50.94, -0.00075219
50.941, -0.00114214
50.942, -0.000506024
50.943, -0.000760419
50.944, 0.000140416
50.945, -0.000256197
50.946, -0.0586138
50.947, -0.0973064
50.948, -0.105879
50.949, -0.0982269
50.95, -0.0762487
50.951, -0.0562945
50.952, -0.0422249
50.953, -0.0323466
50.954, -0.0239983
50.955, -0.018086
50.956, -0.0128285
50.957, -0.00904005
50.958, -0.00505269
50.959, -0.00238465
50.96, 0.000889112
50.961, 0.00313447
50.962, 0.00611717
50.963, 0.00828108
50.964, 0.011196
50.965, 0.0134626
50.966, 0.0164177
50.967, 0.0176736
50.968, 0.0128234
50.969, 0.00742192
50.97, 0.00472301
50.971, 0.00261537
50.972, 0.00196169
50.973, 0.00105648
50.974, 0.0012451
50.975, 0.000874979
50.976, 0.00146747
50.977, 0.00153656
50.978, 0.0025088
50.979, 0.00282703
50.98, 0.00389132
50.981, 0.00420646
50.982, 0.00528781
50.983, 0.00554246
50.984, 0.00665205
50.985, 0.0067436
50.986, 0.142897
50.987, 0.191392
50.988, 0.189047
50.989, 0.149496
50.99, 0.115549
50.991, 0.0884695
50.992, 0.0664042
50.993, 0.0463894
50.994, 0.0290167
50.995, 0.0139814
50.996, 0.000563156
50.997, -0.00976655
50.998, -0.0163463
50.999, -0.0206345
51, -0.0228031
51.001, -0.0236384
51.002, -0.0231824
51.003, -0.0222195
51.004, -0.0200138
51.005, -0.0181163
51.006, -0.0153021
51.007, -0.0123193
51.008, -0.0082995
51.009, -0.0046088
51.01, -0.000133965
51.011, 0.00365288
51.012, 0.00784017
51.013, 0.0112115
51.014, 0.0149057
51.015, 0.0176997
51.016, 0.0207514
51.017, 0.022727
51.018, 0.0251093
51.019, 0.0261984
51.02, 0.0277042
51.021, 0.0279389
51.022, 0.0285786
51.023, 0.0280068
51.024, 0.0278579
51.025, 0.0266014
51.026, 0.0257848
51.027, 0.0239747
51.028, 0.0226472
51.029, 0.0204513
51.03, 0.0187851
51.031, 0.0163782
51.032, 0.0145475
51.033, -0.040886
51.034, -0.0755145
51.035, -0.0843735
51.036, -0.0742749
51.037, -0.0546095
51.038, -0.0418318
51.039, -0.0334195
51.04, -0.0268275
51.041, -0.0219267
51.042, -0.0173557
51.043, -0.0134443
51.044, -0.0109777
51.045, -0.0103529
51.046, -0.0102025
51.047, -0.0104922
51.048, -0.0105007
51.049, -0.010643
51.05, -0.0103498
51.051, -0.0101863
51.052, -0.0095155
51.053, -0.00898886
51.054, -0.00801402
51.055, -0.00719971
51.056, -0.00600801
51.057, -0.00498134
51.058, -0.00369704
51.059, -0.00255207
51.06, -0.00121595
51.061, -8.06724e-05
51.062, 0.00122359
51.063, 0.00230524
51.064, 0.00349571
51.065, 0.00446389
51.066, 0.00548725
51.067, 0.00629782
51.068, 0.00711632
51.069, 0.0077366
51.07, 0.00833248
51.071, 0.00875313
51.072, 0.00912317
51.073, 0.00937566
51.074, 0.00952065
51.075, 0.00962998
51.076, 0.00962206
51.077, 0.00958822
51.078, 0.00934147
51.079, 0.00914175
51.08, 0.134292
51.081, 0.177165
51.082, 0.175326
51.083, 0.141078
51.084, 0.104521
51.085, 0.0759123
51.086, 0.0532546
51.087, 0.0347157
51.088, 0.0188398
51.089, 0.00518471
51.09, -0.0066868
51.091, -0.0173448
51.092, -0.0266443
51.093, -0.0347071
51.094, -0.0418475
51.095, -0.0478074
51.096, -0.0517115
51.097, -0.0508631
51.098, -0.0475429
51.099, -0.0427645
51.1, -0.037218
51.101, -0.0311269
51.102, -0.0247305
51.103, -0.0182187
51.104, -0.0117232
51.105, -0.00537114
51.106, 0.000733178
51.107, 0.00650117
51.108, 0.0118166
51.109, 0.0167215
51.11, -0.031882
51.111, -0.0584448
51.112, -0.0591674
51.113, -0.0409143
51.114, -0.0155116
51.115, 0.000949837
51.116, 0.0130685
51.117, 0.0223033
51.118, 0.0293047
51.119, 0.0343433
51.12, 0.038078
51.121, 0.0405709
51.122, 0.041517
51.123, 0.0402947
51.124, 0.0376839
51.125, 0.0337766
51.126, 0.029206
51.127, 0.0236884
51.128, 0.0186725
51.129, 0.0139725
51.13, 0.0101205
51.131, 0.00641563
51.132, 0.0032741
51.133, 0.000558466
51.134, -0.00166972
51.135, -0.00350102
51.136, -0.00475234
51.137, -0.00597613
51.138, -0.00633506
51.139, -0.00681205
51.14, -0.0064816
51.141, -0.00623368
51.142, -0.00549646
51.143, -0.00474615
51.144, -0.00337349
51.145, -0.00217378
51.146, -0.000583917
51.147, 0.000805916
51.148, 0.0024429
51.149, 0.00381861
51.15, 0.00552668
51.151, 0.00685608
51.152, 0.00847028
51.153, 0.0108564
51.154, 0.0127646
51.155, 0.0137534
51.156, 0.0139997
51.157, 0.0137001
51.158, 0.0135891
51.159, 0.0128087
51.16, 0.0122953
51.161, 0.0109867
51.162, 0.0100125
51.163, 0.00852656
51.164, 0.00717769
51.165, 0.00545994
51.166, 0.106065
51.167, 0.13323
51.168, 0.116854
51.169, 0.0818774
51.17, 0.0551861
51.171, 0.0307495
51.172, 0.010315
51.173, -0.00435989
51.174, -0.0139875
51.175, -0.0199768
51.176, -0.0238863
51.177, -0.0252599
51.178, -0.0241924
51.179, -0.022112
51.18, -0.0201641
51.181, -0.0174458
51.182, -0.0151356
51.183, -0.0123702
51.184, -0.0908494
51.185, -0.142192
51.186, -0.157616
51.187, -0.145125
51.188, -0.114862
51.189, -0.0912729
51.19, -0.0763374
51.191, -0.0647897
51.192, -0.0566049
51.193, -0.0494777
51.194, -0.0440701
51.195, -0.0389464
51.196, -0.0348082
51.197, -0.0306307
51.198, -0.0271149
51.199, -0.023401
51.2, -0.0199791
51.201, -0.0166692
51.202, -0.0135631
51.203, -0.0098355
51.204, -0.00693633
51.205, -0.00357283
51.206, -0.00365479
51.207, -0.00381412
51.208, -0.00451254
51.209, -0.00489825
51.21, -0.00542182
51.211, -0.00555901
51.212, -0.00579124
51.213, -0.00548765
51.214, -0.00534902
51.215, -0.00475518
51.216, -0.00459549
51.217, -0.00347726
51.218, -0.00335702
51.219, -0.00231225
51.22, -0.00197609
51.221, -0.000771202
51.222, -0.000613508
51.223, 0.000378508
51.224, 0.000617925
51.225, 0.00150822
51.226, 0.00178894
51.227, 0.00239644
51.228, 0.00238957
51.229, 0.00300921
51.23, 0.0030214
51.231, 0.0033366
51.232, 0.00304803
51.233, 0.00356647
51.234, 0.00298071
51.235, 0.00321679
51.236, 0.00288098
51.237, 0.00284916
51.238, 0.00225627
51.239, 0.00253401
51.24, 0.00170493
51.241, 0.00176487
51.242, 0.00129265
51.243, 0.00111746
51.244, 0.000515144
51.245, 0.000342493
51.246, -0.000276792
51.247, 7.41956e-05
51.248, 0.149444
51.249, 0.204466
51.25, 0.204985
51.251, 0.173878
51.252, 0.131715
51.253, 0.100194
51.254, 0.0757213
51.255, 0.055312
51.256, -0.00459613
51.257, -0.0475065
51.258, -0.0575173
51.259, -0.0602485
51.26, -0.062971
51.261, -0.0640811
51.262, -0.0641717
51.263, -0.0632802
51.264, -0.0612193
51.265, -0.0584505
51.266, -0.0548716
51.267, -0.0492003
51.268, -0.0417468
51.269, -0.0328995
51.27, -0.0242746
51.271, -0.0169065
51.272, -0.0105124
51.273, -0.00455185
51.274, -0.0160237
51.275, -0.0251343
51.276, -0.0229948
51.277, -0.00902185
51.278, 0.00944366
51.279, 0.0238173
51.28, 0.0331405
51.281, 0.0398781
51.282, 0.0412808
51.283, 0.0454873
51.284, 0.0468514
51.285, 0.0478366
51.286, 0.0468685
51.287, 0.0459498
51.288, 0.0436319
51.289, 0.041599
51.29, 0.0385812
51.291, 0.0357041
51.292, 0.0320196
51.293, 0.0291674
51.294, 0.0250642
51.295, 0.0221804
51.296, 0.0181144
51.297, 0.0151564
51.298, 0.011938
51.299, 0.00908706
51.3, 0.00605543
51.301, 0.00432023
51.302, 0.00159694
51.303, 0.000201212
51.304, -0.00130508
51.305, -0.00230535
51.306, -0.00341629
51.307, -0.00349668
51.308, -0.00375885
51.309, -0.00418296
51.31, -0.00481243
51.311, -0.00438004
51.312, -0.00424837
51.313, -0.00349133
51.314, -0.0232759
51.315, -0.027638
51.316, -0.0937843
51.317, -0.132179
51.318, -0.13832
51.319, -0.118066
51.32, -0.0900482
51.321, -0.0686862
51.322, -0.0553442
51.323, -0.0447087
51.324, -0.0372491
51.325, -0.0307676
51.326, -0.0257842
51.327, -0.0212
51.328, -0.0174511
51.329, -0.013882
51.33, -0.0108213
51.331, -0.00784258
51.332, 0.0519089
51.333, 0.0540728
51.334, 0.0443475
51.335, 0.0346187
51.336, 0.0238421
51.337, 0.0140038
51.338, 0.00535005
51.339, -0.000111866
51.34, -0.00332797
51.341, -0.00547258
51.342, -0.0058707
51.343, -0.00615031
51.344, -0.00777992
51.345, -0.00693076
51.346, -0.00598568
51.347, -0.00547247
51.348, -0.00428406
51.349, -0.00339319
51.35, -0.00187547
51.351, -0.00111091
51.352, 0.000724698
51.353, 0.00140939
51.354, 0.00322696
51.355, 0.00370009
51.356, 0.00542741
51.357, 0.00556258
51.358, 0.00713179
51.359, 0.00692755
51.36, 0.00824081
51.361, 0.00778277
51.362, 0.00880009
51.363, 0.00808996
51.364, 0.00489235
51.365, 0.0014966
51.366, 0.00103345
51.367, -0.00626512
51.368, -0.00404717
51.369, 0.00127991
51.37, 0.00481095
51.371, 0.00221163
51.372, 0.00118588
51.373, -0.00101221
51.374, -0.00095707
51.375, -0.00260306
51.376, -0.000937137
51.377, -0.00204654
51.378, -0.00127237
51.379, -0.00240801
51.38, -0.00223042
51.381, -0.0187769
51.382, -0.0228421
51.383, -0.0189703
51.384, -0.0103466
51.385, -0.00316321
51.386, 0.00109174
51.387, 0.00250753
51.388, 0.00307832
51.389, -0.00048093
51.39, -0.00353315
51.391, -0.00550954
51.392, -0.00690413
51.393, -0.00787945
51.394, -0.00833793
51.395, -0.00912321
51.396, -0.00932077
51.397, 0.116286
51.398, 0.157216
51.399, 0.141936
51.4, 0.0964517
51.401, 0.0618744
51.402, 0.0345611
51.403, 0.0151317
51.404, -0.00160194
51.405, -0.0137703
51.406, -0.0246842
51.407, -0.0336597
51.408, -0.0408313
51.409, -0.0468884
51.41, -0.052212
51.411, -0.0566174
51.412, -0.0603331
51.413, -0.0633549
51.414, -0.0650486
51.415, -0.0646263
51.416, -0.0617647
51.417, -0.058155
51.418, -0.0534259
51.419, -0.0487639
51.42, -0.0439688
51.421, -0.0396948
51.422, -0.034726
51.423, -0.0304358
51.424, -0.0256835
51.425, -0.0376584
51.426, -0.0437629
51.427, -0.025107
51.428, -0.00881553
51.429, 0.00314936
51.43, 0.0157168
51.431, 0.0250946
51.432, 0.0347251
51.433, 0.0401075
51.434, 0.0427818
51.435, -0.0323157
51.436, -0.0816467
51.437, -0.0956253
51.438, -0.0810856
51.439, -0.0603921
51.44, -0.0468534
51.441, -0.0391899
51.442, -0.0337369
51.443, -0.0308003
51.444, -0.0277278
51.445, -0.0264772
51.446, -0.0243745
51.447, -0.0235932
51.448, -0.0216009
51.449, -0.0204749
51.45, -0.0187167
51.451, -0.0190139
51.452, -0.0457832
51.453, -0.0651516
51.454, -0.0718437
51.455, -0.0706174
51.456, -0.0625282
51.457, -0.0514051
51.458, -0.0408463
51.459, -0.0332681
51.46, -0.0265219
51.461, -0.0219392
51.462, -0.017144
51.463, -0.0135727
51.464, -0.0124302
51.465, -0.0116444
51.466, -0.00969277
51.467, -0.00799712
51.468, -0.00551102
51.469, -0.00359762
51.47, -0.000962909
51.471, 0.000610663
51.472, 0.00310755
51.473, 0.00442613
51.474, 0.00666253
51.475, 0.110106
51.476, 0.136916
51.477, 0.114277
51.478, 0.0867686
51.479, 0.065404
51.48, 0.0486611
51.481, 0.0340664
51.482, 0.023231
51.483, 0.0623547
51.484, 0.0709618
51.485, 0.0816728
51.486, 0.069553
51.487, 0.049757
51.488, 0.034044
51.489, 0.0200331
51.49, 0.00183065
51.491, -0.00807532
51.492, -0.010967
51.493, -0.0088234
51.494, -0.00481126
51.495, -0.0460899
51.496, -0.0753623
51.497, -0.0834032
51.498, -0.0781655
51.499, -0.0623402
51.5, -0.0456244
51.501, -0.0324672
51.502, -0.02268
51.503, -0.0138477
51.504, -0.00672357
51.505, 0.000251817
51.506, 0.00604636
51.507, 0.0119587
51.508, 0.0161231
51.509, 0.0195769
51.51, 0.0215554
51.511, 0.0232772
51.512, 0.0237618
51.513, -0.00387047
51.514, -0.0240438
51.515, -0.0310036
51.516, -0.0295122
51.517, -0.0220972
51.518, -0.0117906
51.519, -0.0029617
51.52, 0.00351551
51.521, 0.0084664
51.522, 0.0121787
51.523, 0.0160818
51.524, 0.0144025
51.525, 0.0120775
51.526, 0.0106845
51.527, 0.00934574
51.528, 0.13286
51.529, 0.152125
51.53, 0.128057
51.531, 0.080168
51.532, 0.0491592
51.533, 0.0342521
51.534, 0.0248179
51.535, 0.01627
51.536, 0.00740921
51.537, -0.000203822
51.538, -0.00662334
51.539, -0.0244699
51.54, -0.0401435
51.541, -0.0530019
51.542, -0.0650824
51.543, -0.0732103
51.544, -0.0806258
51.545, -0.0854369
51.546, -0.0890092
51.547, -0.0911609
51.548, -0.0921548
51.549, -0.0920143
51.55, -0.0886336
51.551, -0.0829114
51.552, -0.0755869
51.553, -0.0675208
51.554, -0.0587529
51.555, -0.0505911
51.556, -0.0416561
51.557, -0.0341612
51.558, -0.0099315
51.559, 0.0167959
51.56, 0.0247661
51.561, 0.0241671
51.562, 0.0204258
51.563, 0.0188769
51.564, 0.0286218
51.565, 0.034487
51.566, 0.0112727
51.567, -0.00176583
51.568, -0.00632549
51.569, 0.0198894
51.57, 0.0338775
51.571, 0.0421944
51.572, 0.0396095
51.573, 0.0295656
51.574, 0.0213661
51.575, 0.0145697
51.576, 0.00526805
51.577, -0.00260642
51.578, -0.0023302
51.579, -0.0036051
51.58, -0.00531789
51.581, -0.00709711
51.582, -0.00870495
51.583, -0.010019
51.584, -0.0110041
51.585, -0.0116145
51.586, 0.0160371
51.587, 0.0232481
51.588, 0.0220906
51.589, 0.0150789
51.59, 0.00616462
51.591, 0.00040485
51.592, -0.00272213
51.593, -0.00503986
51.594, -0.00574949
51.595, -0.0064514
51.596, -0.00278607
51.597, -0.000560887
51.598, 0.00212677
51.599, 0.00402945
51.6, 0.00653395
51.601, 0.00832824
51.602, 0.0106936
51.603, 0.0123207
51.604, 0.0144639
51.605, 0.0158242
51.606, 0.0176558
51.607, 0.0186676
51.608, 0.0201246
51.609, -0.023303
51.61, -0.0471321
51.611, -0.0527504
51.612, -0.0488991
51.613, -0.0392907
51.614, -0.0269827
51.615, -0.0154805
51.616, -0.00677409
51.617, -0.00117517
51.618, 0.00369601
51.619, 0.00235862
51.62, 0.00659501
51.621, 0.00991004
51.622, 0.00144931
51.623, -0.00232052
51.624, 0.000925607
51.625, 0.00655548
51.626, 0.0102964
51.627, 0.0120815
51.628, 0.013641
51.629, 0.0144429
51.63, 0.0154359
51.631, 0.0430801
51.632, 0.0515479
51.633, 0.0510883
51.634, 0.0433129
51.635, 0.0359918
51.636, 0.0259677
51.637, 0.0181059
51.638, 0.013224
51.639, 0.0089947
51.64, 0.00673967
51.641, 0.00427821
51.642, 0.00317188
51.643, 0.00193093
51.644, 0.00359858
51.645, 0.00466611
51.646, 0.00648927
51.647, 0.00744011
51.648, 0.00907875
51.649, 0.127511
51.65, 0.163944
51.651, 0.14763
51.652, 0.111957
51.653, 0.0869998
51.654, 0.0665939
51.655, 0.0503044
51.656, 0.0363456
51.657, 0.0247122
51.658, 0.0141776
51.659, 0.00513007
51.66, -0.00327883
51.661, -0.0105464
51.662, 0.0334273
51.663, 0.0475078
51.664, 0.0487602
51.665, 0.0386322
51.666, 0.0238108
51.667, 0.012296
51.668, 0.00301212
51.669, -0.00438585
51.67, -0.010507
51.671, -0.0156362
51.672, -0.0199258
51.673, -0.0220571
51.674, -0.0220098
51.675, -0.0207074
51.676, -0.0185219
51.677, -0.0156964
51.678, -0.0125366
51.679, -0.00908013
51.68, -0.00565994
51.681, -0.00214583
51.682, 0.000917425
51.683, 0.00435019
51.684, 0.00632821
51.685, -0.0328559
51.686, -0.0677013
51.687, -0.0879081
51.688, -0.0991737
51.689, -0.0966897
51.69, -0.0910815
51.691, -0.0583538
51.692, -0.0328903
51.693, -0.0170677
51.694, -0.00578577
51.695, 0.000945395
51.696, 0.00643259
51.697, 0.0251329
51.698, 0.0326931
51.699, 0.0301282
51.7, 0.0204427
51.701, 0.00929281
51.702, 0.000944455
51.703, -0.00593715
51.704, -0.0112645
51.705, -0.00817389
51.706, -0.00721913
51.707, 0.0521331
51.708, 0.0691151
51.709, 0.0660211
51.71, 0.0461689
51.711, 0.0246117
51.712, 0.00723255
51.713, -0.00671062
51.714, -0.0183953
51.715, -0.0279349
51.716, -0.0333572
51.717, -0.0348212
51.718, -0.0343122
51.719, -0.0324015
51.72, -0.0297314
51.721, -0.026402
51.722, -0.0226195
51.723, 0.0281256
51.724, 0.0467062
51.725, 0.0516431
51.726, 0.043172
51.727, 0.0297174
51.728, 0.0173924
51.729, 0.00775069
51.73, 7.45765e-06
51.731, -0.00640311
51.732, -0.0118762
51.733, -0.0106973
51.734, -0.00956476
51.735, -0.00803834
51.736, -0.00648087
51.737, -0.0203564
51.738, -0.0269159
51.739, 0.0263324
51.74, 0.0489113
51.741, 0.0559063
51.742, 0.0521831
51.743, 0.0387916
51.744, 0.0179731
51.745, 0.00237424
51.746, -0.00712093
51.747, -0.010204
51.748, 0.000961481
51.749, 0.0109499
51.75, 0.0177171
51.751, 0.0240412
51.752, 0.0273145
51.753, 0.0292384
51.754, 0.0294535
51.755, 0.0291074
51.756, 0.0279208
51.757, 0.0265586
51.758, 0.0244485
51.759, 0.0226466
51.76, 0.0205331
51.761, 0.0191033
51.762, 0.0169884
51.763, 0.0159423
51.764, 0.0140175
51.765, 0.0135629
51.766, -0.0302262
51.767, -0.0657838
51.768, -0.0864888
51.769, -0.0978553
51.77, -0.106689
