sim_time, car2?world_pose/position/x
49.553, 223.798
49.554, 223.785
49.555, 223.771
49.556, 223.758
49.557, 223.745
49.558, 223.732
49.559, 223.719
49.56, 223.706
49.561, 223.692
49.562, 223.679
49.563, 223.666
49.564, 223.653
49.565, 223.64
49.566, 223.626
49.567, 223.613
49.568, 223.6
49.569, 223.587
49.57, 223.574
49.571, 223.561
49.572, 223.547
49.573, 223.534
49.574, 223.521
49.575, 223.508
49.576, 223.495
49.577, 223.482
49.578, 223.468
49.579, 223.455
49.58, 223.442
49.581, 223.429
49.582, 223.416
49.583, 223.403
49.584, 223.389
49.585, 223.376
49.586, 223.363
49.587, 223.35
49.588, 223.337
49.589, 223.324
49.59, 223.31
49.591, 223.297
49.592, 223.284
49.593, 223.271
49.594, 223.258
49.595, 223.245
49.596, 223.231
49.597, 223.218
49.598, 223.205
49.599, 223.192
49.6, 223.179
49.601, 223.166
49.602, 223.152
49.603, 223.139
49.604, 223.126
49.605, 223.113
49.606, 223.1
49.607, 223.087
49.608, 223.073
49.609, 223.06
49.61, 223.047
49.611, 223.034
49.612, 223.021
49.613, 223.008
49.614, 222.994
49.615, 222.981
49.616, 222.968
49.617, 222.955
49.618, 222.942
49.619, 222.929
49.62, 222.916
49.621, 222.902
49.622, 222.889
49.623, 222.876
49.624, 222.863
49.625, 222.85
49.626, 222.837
49.627, 222.823
49.628, 222.81
49.629, 222.797
49.63, 222.784
49.631, 222.771
49.632, 222.758
49.633, 222.744
49.634, 222.731
49.635, 222.718
49.636, 222.705
49.637, 222.692
49.638, 222.679
49.639, 222.666
49.64, 222.652
49.641, 222.639
49.642, 222.626
49.643, 222.613
49.644, 222.6
49.645, 222.587
49.646, 222.573
49.647, 222.56
49.648, 222.547
49.649, 222.534
49.65, 222.521
49.651, 222.508
49.652, 222.494
49.653, 222.481
49.654, 222.468
49.655, 222.455
49.656, 222.442
49.657, 222.429
49.658, 222.416
49.659, 222.402
49.66, 222.389
49.661, 222.376
49.662, 222.363
49.663, 222.35
49.664, 222.337
49.665, 222.323
49.666, 222.31
49.667, 222.297
49.668, 222.284
49.669, 222.271
49.67, 222.258
49.671, 222.245
49.672, 222.231
49.673, 222.218
49.674, 222.205
49.675, 222.192
49.676, 222.179
49.677, 222.166
49.678, 222.152
49.679, 222.139
49.68, 222.126
49.681, 222.113
49.682, 222.1
49.683, 222.087
49.684, 222.073
49.685, 222.06
49.686, 222.047
49.687, 222.034
49.688, 222.021
49.689, 222.008
49.69, 221.995
49.691, 221.981
49.692, 221.968
49.693, 221.955
49.694, 221.942
49.695, 221.929
49.696, 221.916
49.697, 221.902
49.698, 221.889
49.699, 221.876
49.7, 221.863
49.701, 221.85
49.702, 221.837
49.703, 221.824
49.704, 221.81
49.705, 221.797
49.706, 221.784
49.707, 221.771
49.708, 221.758
49.709, 221.745
49.71, 221.731
49.711, 221.718
49.712, 221.705
49.713, 221.692
49.714, 221.679
49.715, 221.666
49.716, 221.653
49.717, 221.639
49.718, 221.626
49.719, 221.613
49.72, 221.6
49.721, 221.587
49.722, 221.574
49.723, 221.561
49.724, 221.547
49.725, 221.534
49.726, 221.521
49.727, 221.508
49.728, 221.495
49.729, 221.482
49.73, 221.469
49.731, 221.456
49.732, 221.442
49.733, 221.429
49.734, 221.416
49.735, 221.403
49.736, 221.39
49.737, 221.377
49.738, 221.364
49.739, 221.351
49.74, 221.337
49.741, 221.324
49.742, 221.311
49.743, 221.298
49.744, 221.285
49.745, 221.272
49.746, 221.259
49.747, 221.246
49.748, 221.232
49.749, 221.219
49.75, 221.206
49.751, 221.193
49.752, 221.18
49.753, 221.167
49.754, 221.154
49.755, 221.141
49.756, 221.127
49.757, 221.114
49.758, 221.101
49.759, 221.088
49.76, 221.075
49.761, 221.062
49.762, 221.049
49.763, 221.036
49.764, 221.022
49.765, 221.009
49.766, 220.996
49.767, 220.983
49.768, 220.97
49.769, 220.957
49.77, 220.944
49.771, 220.931
49.772, 220.917
49.773, 220.904
49.774, 220.891
49.775, 220.878
49.776, 220.865
49.777, 220.852
49.778, 220.839
49.779, 220.826
49.78, 220.812
49.781, 220.799
49.782, 220.786
49.783, 220.773
49.784, 220.76
49.785, 220.747
49.786, 220.734
49.787, 220.721
49.788, 220.707
49.789, 220.694
49.79, 220.681
49.791, 220.668
49.792, 220.655
49.793, 220.642
49.794, 220.629
49.795, 220.616
49.796, 220.603
49.797, 220.589
49.798, 220.576
49.799, 220.563
49.8, 220.55
49.801, 220.537
49.802, 220.524
49.803, 220.511
49.804, 220.498
49.805, 220.485
49.806, 220.471
49.807, 220.458
49.808, 220.445
49.809, 220.432
49.81, 220.419
49.811, 220.406
49.812, 220.393
49.813, 220.38
49.814, 220.367
49.815, 220.354
49.816, 220.34
49.817, 220.327
49.818, 220.314
49.819, 220.301
49.82, 220.288
49.821, 220.275
49.822, 220.262
49.823, 220.249
49.824, 220.236
49.825, 220.223
49.826, 220.21
49.827, 220.196
49.828, 220.183
49.829, 220.17
49.83, 220.157
49.831, 220.144
49.832, 220.131
49.833, 220.118
49.834, 220.105
49.835, 220.092
49.836, 220.079
49.837, 220.066
49.838, 220.052
49.839, 220.039
49.84, 220.026
49.841, 220.013
49.842, 220
49.843, 219.987
49.844, 219.974
49.845, 219.961
49.846, 219.948
49.847, 219.935
49.848, 219.922
49.849, 219.908
49.85, 219.895
49.851, 219.882
49.852, 219.869
49.853, 219.856
49.854, 219.843
49.855, 219.83
49.856, 219.817
49.857, 219.804
49.858, 219.791
49.859, 219.778
49.86, 219.765
49.861, 219.752
49.862, 219.738
49.863, 219.725
49.864, 219.712
49.865, 219.699
49.866, 219.686
49.867, 219.673
49.868, 219.66
49.869, 219.647
49.87, 219.634
49.871, 219.621
49.872, 219.608
49.873, 219.595
49.874, 219.582
49.875, 219.569
49.876, 219.556
49.877, 219.543
49.878, 219.529
49.879, 219.516
49.88, 219.503
49.881, 219.49
49.882, 219.477
49.883, 219.464
49.884, 219.451
49.885, 219.438
49.886, 219.425
49.887, 219.412
49.888, 219.399
49.889, 219.386
49.89, 219.373
49.891, 219.36
49.892, 219.347
49.893, 219.334
49.894, 219.321
49.895, 219.308
49.896, 219.295
49.897, 219.282
49.898, 219.269
49.899, 219.256
49.9, 219.243
49.901, 219.23
49.902, 219.217
49.903, 219.203
49.904, 219.19
49.905, 219.177
49.906, 219.164
49.907, 219.151
49.908, 219.138
49.909, 219.125
49.91, 219.112
49.911, 219.099
49.912, 219.086
49.913, 219.073
49.914, 219.06
49.915, 219.047
49.916, 219.034
49.917, 219.021
49.918, 219.008
49.919, 218.995
49.92, 218.982
49.921, 218.969
49.922, 218.956
49.923, 218.943
49.924, 218.93
49.925, 218.917
49.926, 218.904
49.927, 218.891
49.928, 218.878
49.929, 218.865
49.93, 218.852
49.931, 218.838
49.932, 218.825
49.933, 218.812
49.934, 218.799
49.935, 218.786
49.936, 218.773
49.937, 218.76
49.938, 218.747
49.939, 218.734
49.94, 218.721
49.941, 218.708
49.942, 218.695
49.943, 218.682
49.944, 218.669
49.945, 218.656
49.946, 218.643
49.947, 218.63
49.948, 218.617
49.949, 218.604
49.95, 218.591
49.951, 218.578
49.952, 218.565
49.953, 218.552
49.954, 218.539
49.955, 218.526
49.956, 218.513
49.957, 218.5
49.958, 218.487
49.959, 218.474
49.96, 218.461
49.961, 218.448
49.962, 218.435
49.963, 218.422
49.964, 218.409
49.965, 218.396
49.966, 218.383
49.967, 218.37
49.968, 218.357
49.969, 218.344
49.97, 218.331
49.971, 218.318
49.972, 218.305
49.973, 218.292
49.974, 218.279
49.975, 218.266
49.976, 218.254
49.977, 218.241
49.978, 218.228
49.979, 218.215
49.98, 218.202
49.981, 218.189
49.982, 218.176
49.983, 218.163
49.984, 218.15
49.985, 218.137
49.986, 218.124
49.987, 218.111
49.988, 218.098
49.989, 218.085
49.99, 218.072
49.991, 218.059
49.992, 218.046
49.993, 218.033
49.994, 218.02
49.995, 218.007
49.996, 217.994
49.997, 217.981
49.998, 217.968
49.999, 217.955
50, 217.942
50.001, 217.929
50.002, 217.916
50.003, 217.903
50.004, 217.89
50.005, 217.877
50.006, 217.864
50.007, 217.852
50.008, 217.839
50.009, 217.826
50.01, 217.813
50.011, 217.8
50.012, 217.787
50.013, 217.774
50.014, 217.761
50.015, 217.748
50.016, 217.735
50.017, 217.722
50.018, 217.709
50.019, 217.696
50.02, 217.683
50.021, 217.67
50.022, 217.657
50.023, 217.645
50.024, 217.632
50.025, 217.619
50.026, 217.606
50.027, 217.593
50.028, 217.58
50.029, 217.567
50.03, 217.554
50.031, 217.541
50.032, 217.528
50.033, 217.515
50.034, 217.502
50.035, 217.49
50.036, 217.477
50.037, 217.464
50.038, 217.451
50.039, 217.438
50.04, 217.425
50.041, 217.412
50.042, 217.399
50.043, 217.386
50.044, 217.374
50.045, 217.361
50.046, 217.348
50.047, 217.335
50.048, 217.322
50.049, 217.309
50.05, 217.296
50.051, 217.283
50.052, 217.271
50.053, 217.258
50.054, 217.245
50.055, 217.232
50.056, 217.219
50.057, 217.206
50.058, 217.193
50.059, 217.181
50.06, 217.168
50.061, 217.155
50.062, 217.142
50.063, 217.129
50.064, 217.116
50.065, 217.104
50.066, 217.091
50.067, 217.078
50.068, 217.065
50.069, 217.052
50.07, 217.039
50.071, 217.026
50.072, 217.014
50.073, 217.001
50.074, 216.988
50.075, 216.975
50.076, 216.962
50.077, 216.949
50.078, 216.937
50.079, 216.924
50.08, 216.911
50.081, 216.898
50.082, 216.885
50.083, 216.873
50.084, 216.86
50.085, 216.847
50.086, 216.834
50.087, 216.821
50.088, 216.809
50.089, 216.796
50.09, 216.783
50.091, 216.77
50.092, 216.757
50.093, 216.745
50.094, 216.732
50.095, 216.719
50.096, 216.706
50.097, 216.693
50.098, 216.681
50.099, 216.668
50.1, 216.655
50.101, 216.642
50.102, 216.629
50.103, 216.617
50.104, 216.604
50.105, 216.591
50.106, 216.578
50.107, 216.565
50.108, 216.553
50.109, 216.54
50.11, 216.527
50.111, 216.514
50.112, 216.501
50.113, 216.489
50.114, 216.476
50.115, 216.463
50.116, 216.45
50.117, 216.437
50.118, 216.425
50.119, 216.412
50.12, 216.399
50.121, 216.386
50.122, 216.374
50.123, 216.361
50.124, 216.348
50.125, 216.335
50.126, 216.323
50.127, 216.31
50.128, 216.297
50.129, 216.284
50.13, 216.272
50.131, 216.259
50.132, 216.246
50.133, 216.233
50.134, 216.22
50.135, 216.208
50.136, 216.195
50.137, 216.182
50.138, 216.169
50.139, 216.157
50.14, 216.144
50.141, 216.131
50.142, 216.118
50.143, 216.106
50.144, 216.093
50.145, 216.08
50.146, 216.067
50.147, 216.054
50.148, 216.042
50.149, 216.029
50.15, 216.016
50.151, 216.003
50.152, 215.991
50.153, 215.978
50.154, 215.965
50.155, 215.953
50.156, 215.94
50.157, 215.927
50.158, 215.914
50.159, 215.902
50.16, 215.889
50.161, 215.876
50.162, 215.863
50.163, 215.851
50.164, 215.838
50.165, 215.825
50.166, 215.812
50.167, 215.8
50.168, 215.787
50.169, 215.774
50.17, 215.761
50.171, 215.749
50.172, 215.736
50.173, 215.723
50.174, 215.71
50.175, 215.698
50.176, 215.685
50.177, 215.672
50.178, 215.66
50.179, 215.647
50.18, 215.634
50.181, 215.621
50.182, 215.609
50.183, 215.596
50.184, 215.583
50.185, 215.57
50.186, 215.558
50.187, 215.545
50.188, 215.532
50.189, 215.519
50.19, 215.507
50.191, 215.494
50.192, 215.481
50.193, 215.469
50.194, 215.456
50.195, 215.443
50.196, 215.43
50.197, 215.418
50.198, 215.405
50.199, 215.392
50.2, 215.38
50.201, 215.367
50.202, 215.354
50.203, 215.342
50.204, 215.329
50.205, 215.316
50.206, 215.304
50.207, 215.291
50.208, 215.279
50.209, 215.266
50.21, 215.253
50.211, 215.241
50.212, 215.228
50.213, 215.215
50.214, 215.202
50.215, 215.19
50.216, 215.177
50.217, 215.164
50.218, 215.152
50.219, 215.139
50.22, 215.126
50.221, 215.114
50.222, 215.101
50.223, 215.088
50.224, 215.075
50.225, 215.063
50.226, 215.05
50.227, 215.037
50.228, 215.025
50.229, 215.012
50.23, 214.999
50.231, 214.987
50.232, 214.974
50.233, 214.961
50.234, 214.949
50.235, 214.936
50.236, 214.923
50.237, 214.911
50.238, 214.898
50.239, 214.885
50.24, 214.873
50.241, 214.86
50.242, 214.848
50.243, 214.835
50.244, 214.822
50.245, 214.81
50.246, 214.797
50.247, 214.784
50.248, 214.772
50.249, 214.759
50.25, 214.746
50.251, 214.734
50.252, 214.721
50.253, 214.708
50.254, 214.696
50.255, 214.683
50.256, 214.671
50.257, 214.658
50.258, 214.645
50.259, 214.633
50.26, 214.62
50.261, 214.607
50.262, 214.595
50.263, 214.582
50.264, 214.57
50.265, 214.557
50.266, 214.544
50.267, 214.532
50.268, 214.519
50.269, 214.507
50.27, 214.494
50.271, 214.481
50.272, 214.469
50.273, 214.456
50.274, 214.444
50.275, 214.431
50.276, 214.418
50.277, 214.406
50.278, 214.393
50.279, 214.381
50.28, 214.368
50.281, 214.356
50.282, 214.343
50.283, 214.33
50.284, 214.318
50.285, 214.305
50.286, 214.293
50.287, 214.28
50.288, 214.268
50.289, 214.255
50.29, 214.242
50.291, 214.23
50.292, 214.217
50.293, 214.205
50.294, 214.192
50.295, 214.18
50.296, 214.167
50.297, 214.155
50.298, 214.142
50.299, 214.13
50.3, 214.117
50.301, 214.104
50.302, 214.092
50.303, 214.079
50.304, 214.067
50.305, 214.054
50.306, 214.042
50.307, 214.029
50.308, 214.017
50.309, 214.004
50.31, 213.992
50.311, 213.979
50.312, 213.966
50.313, 213.954
50.314, 213.941
50.315, 213.929
50.316, 213.916
50.317, 213.904
50.318, 213.891
50.319, 213.879
50.32, 213.866
50.321, 213.854
50.322, 213.841
50.323, 213.829
50.324, 213.816
50.325, 213.804
50.326, 213.791
50.327, 213.779
50.328, 213.766
50.329, 213.753
50.33, 213.741
50.331, 213.728
50.332, 213.716
50.333, 213.703
50.334, 213.691
50.335, 213.678
50.336, 213.666
50.337, 213.653
50.338, 213.641
50.339, 213.629
50.34, 213.616
50.341, 213.604
50.342, 213.591
50.343, 213.579
50.344, 213.566
50.345, 213.554
50.346, 213.541
50.347, 213.529
50.348, 213.516
50.349, 213.504
50.35, 213.491
50.351, 213.479
50.352, 213.466
50.353, 213.454
50.354, 213.441
50.355, 213.429
50.356, 213.416
50.357, 213.404
50.358, 213.392
50.359, 213.379
50.36, 213.367
50.361, 213.354
50.362, 213.342
50.363, 213.329
50.364, 213.317
50.365, 213.304
50.366, 213.292
50.367, 213.279
50.368, 213.267
50.369, 213.255
50.37, 213.242
50.371, 213.23
50.372, 213.217
50.373, 213.205
50.374, 213.192
50.375, 213.18
50.376, 213.168
50.377, 213.155
50.378, 213.143
50.379, 213.13
50.38, 213.118
50.381, 213.105
50.382, 213.093
50.383, 213.081
50.384, 213.068
50.385, 213.056
50.386, 213.043
50.387, 213.031
50.388, 213.019
50.389, 213.006
50.39, 212.994
50.391, 212.981
50.392, 212.969
50.393, 212.956
50.394, 212.944
50.395, 212.931
50.396, 212.919
50.397, 212.907
50.398, 212.894
50.399, 212.882
50.4, 212.87
50.401, 212.857
50.402, 212.845
50.403, 212.833
50.404, 212.82
50.405, 212.808
50.406, 212.796
50.407, 212.783
50.408, 212.771
50.409, 212.758
50.41, 212.746
50.411, 212.734
50.412, 212.721
50.413, 212.709
50.414, 212.697
50.415, 212.684
50.416, 212.672
50.417, 212.659
50.418, 212.647
50.419, 212.635
50.42, 212.622
50.421, 212.61
50.422, 212.597
50.423, 212.585
50.424, 212.573
50.425, 212.56
50.426, 212.548
50.427, 212.535
50.428, 212.523
50.429, 212.511
50.43, 212.498
50.431, 212.486
50.432, 212.474
50.433, 212.461
50.434, 212.449
50.435, 212.436
50.436, 212.424
50.437, 212.412
50.438, 212.399
50.439, 212.387
50.44, 212.375
50.441, 212.362
50.442, 212.35
50.443, 212.338
50.444, 212.325
50.445, 212.313
50.446, 212.301
50.447, 212.288
50.448, 212.276
50.449, 212.264
50.45, 212.251
50.451, 212.239
50.452, 212.227
50.453, 212.214
50.454, 212.202
50.455, 212.19
50.456, 212.177
50.457, 212.165
50.458, 212.153
50.459, 212.14
50.46, 212.128
50.461, 212.116
50.462, 212.103
50.463, 212.091
50.464, 212.079
50.465, 212.066
50.466, 212.054
50.467, 212.042
50.468, 212.03
50.469, 212.017
50.47, 212.005
50.471, 211.993
50.472, 211.98
50.473, 211.968
50.474, 211.956
50.475, 211.944
50.476, 211.931
50.477, 211.919
50.478, 211.907
50.479, 211.895
50.48, 211.882
50.481, 211.87
50.482, 211.858
50.483, 211.845
50.484, 211.833
50.485, 211.821
50.486, 211.809
50.487, 211.796
50.488, 211.784
50.489, 211.772
50.49, 211.76
50.491, 211.747
50.492, 211.735
50.493, 211.723
50.494, 211.711
50.495, 211.698
50.496, 211.686
50.497, 211.674
50.498, 211.662
50.499, 211.649
50.5, 211.637
50.501, 211.625
50.502, 211.613
50.503, 211.601
50.504, 211.588
50.505, 211.576
50.506, 211.564
50.507, 211.552
50.508, 211.539
50.509, 211.527
50.51, 211.515
50.511, 211.503
50.512, 211.491
50.513, 211.478
50.514, 211.466
50.515, 211.454
50.516, 211.442
50.517, 211.43
50.518, 211.418
50.519, 211.405
50.52, 211.393
50.521, 211.381
50.522, 211.369
50.523, 211.357
50.524, 211.345
50.525, 211.332
50.526, 211.32
50.527, 211.308
50.528, 211.296
50.529, 211.284
50.53, 211.272
50.531, 211.26
50.532, 211.247
50.533, 211.235
50.534, 211.223
50.535, 211.211
50.536, 211.199
50.537, 211.187
50.538, 211.175
50.539, 211.162
50.54, 211.15
50.541, 211.138
50.542, 211.126
50.543, 211.114
50.544, 211.102
50.545, 211.09
50.546, 211.078
50.547, 211.065
50.548, 211.053
50.549, 211.041
50.55, 211.029
50.551, 211.017
50.552, 211.005
50.553, 210.993
50.554, 210.981
50.555, 210.969
50.556, 210.957
50.557, 210.945
50.558, 210.932
50.559, 210.92
50.56, 210.908
50.561, 210.896
50.562, 210.884
50.563, 210.872
50.564, 210.86
50.565, 210.848
50.566, 210.836
50.567, 210.824
50.568, 210.812
50.569, 210.8
50.57, 210.788
50.571, 210.776
50.572, 210.764
50.573, 210.752
50.574, 210.74
50.575, 210.728
50.576, 210.716
50.577, 210.704
50.578, 210.692
50.579, 210.68
50.58, 210.667
50.581, 210.655
50.582, 210.643
50.583, 210.631
50.584, 210.619
50.585, 210.607
50.586, 210.595
50.587, 210.583
50.588, 210.571
50.589, 210.559
50.59, 210.547
50.591, 210.535
50.592, 210.523
50.593, 210.511
50.594, 210.499
50.595, 210.487
50.596, 210.475
50.597, 210.463
50.598, 210.451
50.599, 210.439
50.6, 210.427
50.601, 210.415
50.602, 210.403
50.603, 210.391
50.604, 210.379
50.605, 210.367
50.606, 210.355
50.607, 210.344
50.608, 210.332
50.609, 210.32
50.61, 210.308
50.611, 210.296
50.612, 210.284
50.613, 210.272
50.614, 210.26
50.615, 210.248
50.616, 210.236
50.617, 210.224
50.618, 210.212
50.619, 210.2
50.62, 210.188
50.621, 210.176
50.622, 210.164
50.623, 210.152
50.624, 210.14
50.625, 210.128
50.626, 210.116
50.627, 210.104
50.628, 210.092
50.629, 210.08
50.63, 210.068
50.631, 210.056
50.632, 210.044
50.633, 210.032
50.634, 210.02
50.635, 210.008
50.636, 209.996
50.637, 209.984
50.638, 209.972
50.639, 209.96
50.64, 209.949
50.641, 209.937
50.642, 209.925
50.643, 209.913
50.644, 209.901
50.645, 209.889
50.646, 209.877
50.647, 209.865
50.648, 209.853
50.649, 209.841
50.65, 209.829
50.651, 209.818
50.652, 209.806
50.653, 209.794
50.654, 209.782
50.655, 209.77
50.656, 209.758
50.657, 209.746
50.658, 209.734
50.659, 209.723
50.66, 209.711
50.661, 209.699
50.662, 209.687
50.663, 209.675
50.664, 209.663
50.665, 209.651
50.666, 209.639
50.667, 209.628
50.668, 209.616
50.669, 209.604
50.67, 209.592
50.671, 209.58
50.672, 209.568
50.673, 209.557
50.674, 209.545
50.675, 209.533
50.676, 209.521
50.677, 209.509
50.678, 209.497
50.679, 209.486
50.68, 209.474
50.681, 209.462
50.682, 209.45
50.683, 209.438
50.684, 209.427
50.685, 209.415
50.686, 209.403
50.687, 209.391
50.688, 209.379
50.689, 209.368
50.69, 209.356
50.691, 209.344
50.692, 209.332
50.693, 209.321
50.694, 209.309
50.695, 209.297
50.696, 209.285
50.697, 209.274
50.698, 209.262
50.699, 209.25
50.7, 209.238
50.701, 209.227
50.702, 209.215
50.703, 209.203
50.704, 209.191
50.705, 209.18
50.706, 209.168
50.707, 209.156
50.708, 209.144
50.709, 209.133
50.71, 209.121
50.711, 209.109
50.712, 209.098
50.713, 209.086
50.714, 209.074
50.715, 209.063
50.716, 209.051
50.717, 209.039
50.718, 209.027
50.719, 209.016
50.72, 209.004
50.721, 208.992
50.722, 208.981
50.723, 208.969
50.724, 208.957
50.725, 208.946
50.726, 208.934
50.727, 208.922
50.728, 208.911
50.729, 208.899
50.73, 208.887
50.731, 208.876
50.732, 208.864
50.733, 208.852
50.734, 208.841
50.735, 208.829
50.736, 208.817
50.737, 208.806
50.738, 208.794
50.739, 208.783
50.74, 208.771
50.741, 208.759
50.742, 208.748
50.743, 208.736
50.744, 208.725
50.745, 208.713
50.746, 208.701
50.747, 208.69
50.748, 208.678
50.749, 208.667
50.75, 208.655
50.751, 208.643
50.752, 208.632
50.753, 208.62
50.754, 208.609
50.755, 208.597
50.756, 208.586
50.757, 208.574
50.758, 208.563
50.759, 208.551
50.76, 208.539
50.761, 208.528
50.762, 208.516
50.763, 208.505
50.764, 208.493
50.765, 208.482
50.766, 208.47
50.767, 208.459
50.768, 208.447
50.769, 208.436
50.77, 208.424
50.771, 208.413
50.772, 208.401
50.773, 208.39
50.774, 208.378
50.775, 208.367
50.776, 208.355
50.777, 208.344
50.778, 208.332
50.779, 208.321
50.78, 208.309
50.781, 208.298
50.782, 208.286
50.783, 208.274
50.784, 208.263
50.785, 208.251
50.786, 208.24
50.787, 208.228
50.788, 208.217
50.789, 208.205
50.79, 208.194
50.791, 208.182
50.792, 208.171
50.793, 208.159
50.794, 208.148
50.795, 208.136
50.796, 208.125
50.797, 208.113
50.798, 208.102
50.799, 208.091
50.8, 208.079
50.801, 208.068
50.802, 208.056
50.803, 208.045
50.804, 208.034
50.805, 208.022
50.806, 208.011
50.807, 208
50.808, 207.988
50.809, 207.977
50.81, 207.965
50.811, 207.954
50.812, 207.943
50.813, 207.931
50.814, 207.92
50.815, 207.908
50.816, 207.897
50.817, 207.885
50.818, 207.874
50.819, 207.862
50.82, 207.851
50.821, 207.84
50.822, 207.828
50.823, 207.817
50.824, 207.805
50.825, 207.794
50.826, 207.782
50.827, 207.771
50.828, 207.76
50.829, 207.748
50.83, 207.737
50.831, 207.725
50.832, 207.714
50.833, 207.703
50.834, 207.691
50.835, 207.68
50.836, 207.669
50.837, 207.657
50.838, 207.646
50.839, 207.635
50.84, 207.623
50.841, 207.612
50.842, 207.601
50.843, 207.589
50.844, 207.578
50.845, 207.567
50.846, 207.555
50.847, 207.544
50.848, 207.533
50.849, 207.521
50.85, 207.51
50.851, 207.499
50.852, 207.487
50.853, 207.476
50.854, 207.465
50.855, 207.453
50.856, 207.442
50.857, 207.431
50.858, 207.419
50.859, 207.408
50.86, 207.397
50.861, 207.386
50.862, 207.374
50.863, 207.363
50.864, 207.352
50.865, 207.34
50.866, 207.329
50.867, 207.318
50.868, 207.307
50.869, 207.295
50.87, 207.284
50.871, 207.273
50.872, 207.261
50.873, 207.25
50.874, 207.239
50.875, 207.228
50.876, 207.216
50.877, 207.205
50.878, 207.194
50.879, 207.183
50.88, 207.171
50.881, 207.16
50.882, 207.149
50.883, 207.138
50.884, 207.126
50.885, 207.115
50.886, 207.104
50.887, 207.093
50.888, 207.081
50.889, 207.07
50.89, 207.059
50.891, 207.048
50.892, 207.036
50.893, 207.025
50.894, 207.014
50.895, 207.003
50.896, 206.991
50.897, 206.98
50.898, 206.969
50.899, 206.958
50.9, 206.947
50.901, 206.935
50.902, 206.924
50.903, 206.913
50.904, 206.902
50.905, 206.891
50.906, 206.879
50.907, 206.868
50.908, 206.857
50.909, 206.846
50.91, 206.834
50.911, 206.823
50.912, 206.812
50.913, 206.801
50.914, 206.79
50.915, 206.778
50.916, 206.767
50.917, 206.756
50.918, 206.745
50.919, 206.734
50.92, 206.722
50.921, 206.711
50.922, 206.7
50.923, 206.689
50.924, 206.678
50.925, 206.666
50.926, 206.655
50.927, 206.644
50.928, 206.633
50.929, 206.622
50.93, 206.61
50.931, 206.599
50.932, 206.588
50.933, 206.577
50.934, 206.566
50.935, 206.554
50.936, 206.543
50.937, 206.532
50.938, 206.521
50.939, 206.51
50.94, 206.499
50.941, 206.487
50.942, 206.476
50.943, 206.465
50.944, 206.454
50.945, 206.443
50.946, 206.431
50.947, 206.42
50.948, 206.409
50.949, 206.398
50.95, 206.387
50.951, 206.375
50.952, 206.364
50.953, 206.353
50.954, 206.342
50.955, 206.331
50.956, 206.319
50.957, 206.308
50.958, 206.297
50.959, 206.286
50.96, 206.274
50.961, 206.263
50.962, 206.252
50.963, 206.241
50.964, 206.23
50.965, 206.218
50.966, 206.207
50.967, 206.196
50.968, 206.185
50.969, 206.174
50.97, 206.162
50.971, 206.151
50.972, 206.14
50.973, 206.129
50.974, 206.118
50.975, 206.107
50.976, 206.095
50.977, 206.084
50.978, 206.073
50.979, 206.062
50.98, 206.05
50.981, 206.039
50.982, 206.028
50.983, 206.017
50.984, 206.005
50.985, 205.994
50.986, 205.983
50.987, 205.972
50.988, 205.961
50.989, 205.95
50.99, 205.938
50.991, 205.927
50.992, 205.916
50.993, 205.905
50.994, 205.894
50.995, 205.882
50.996, 205.871
50.997, 205.86
50.998, 205.849
50.999, 205.838
51, 205.827
51.001, 205.815
51.002, 205.804
51.003, 205.793
51.004, 205.782
51.005, 205.771
51.006, 205.76
51.007, 205.748
51.008, 205.737
51.009, 205.726
51.01, 205.715
51.011, 205.704
51.012, 205.693
51.013, 205.682
51.014, 205.67
51.015, 205.659
51.016, 205.648
51.017, 205.637
51.018, 205.626
51.019, 205.614
51.02, 205.603
51.021, 205.592
51.022, 205.581
51.023, 205.569
51.024, 205.558
51.025, 205.547
51.026, 205.536
51.027, 205.524
51.028, 205.513
51.029, 205.502
51.03, 205.491
51.031, 205.48
51.032, 205.468
51.033, 205.457
51.034, 205.446
51.035, 205.435
51.036, 205.424
51.037, 205.413
51.038, 205.401
51.039, 205.39
51.04, 205.379
51.041, 205.368
51.042, 205.357
51.043, 205.346
51.044, 205.335
51.045, 205.323
51.046, 205.312
51.047, 205.301
51.048, 205.29
51.049, 205.279
51.05, 205.267
51.051, 205.256
51.052, 205.245
51.053, 205.234
51.054, 205.223
51.055, 205.212
51.056, 205.2
51.057, 205.189
51.058, 205.178
51.059, 205.167
51.06, 205.155
51.061, 205.144
51.062, 205.133
51.063, 205.122
51.064, 205.11
51.065, 205.099
51.066, 205.088
51.067, 205.077
51.068, 205.066
51.069, 205.054
51.07, 205.043
51.071, 205.032
51.072, 205.021
51.073, 205.009
51.074, 204.998
51.075, 204.987
51.076, 204.976
51.077, 204.965
51.078, 204.953
51.079, 204.942
51.08, 204.931
51.081, 204.92
51.082, 204.909
51.083, 204.897
51.084, 204.886
51.085, 204.875
51.086, 204.864
51.087, 204.853
51.088, 204.841
51.089, 204.83
51.09, 204.819
51.091, 204.808
51.092, 204.797
51.093, 204.785
51.094, 204.774
51.095, 204.763
51.096, 204.752
51.097, 204.741
51.098, 204.729
51.099, 204.718
51.1, 204.707
51.101, 204.696
51.102, 204.685
51.103, 204.674
51.104, 204.662
51.105, 204.651
51.106, 204.64
