sim_time, car1?world_linear_velocity/x
49.413, -12.4797
49.414, -12.4848
49.415, -12.4763
49.416, -12.4768
49.417, -12.482
49.418, -12.4726
49.419, -12.4728
49.42, -12.4621
49.421, -12.4631
49.422, -12.4695
49.423, -12.4615
49.424, -12.4625
49.425, -12.4678
49.426, -12.4586
49.427, -12.4581
49.428, -12.4619
49.429, -12.4523
49.43, -12.451
49.431, -12.454
49.432, -12.4446
49.433, -12.443
49.434, -12.4453
49.435, -12.4361
49.436, -12.4343
49.437, -12.4362
49.438, -12.4389
49.439, -12.4298
49.44, -12.427
49.441, -12.4277
49.442, -12.4294
49.443, -12.4314
49.444, -12.4218
49.445, -12.4182
49.446, -12.4181
49.447, -12.4191
49.448, -12.4203
49.449, -12.4152
49.45, -12.4247
49.451, -12.4415
49.452, -12.457
49.453, -12.4658
49.454, -12.4671
49.455, -12.463
49.456, -12.4462
49.457, -12.4355
49.458, -12.4297
49.459, -12.4139
49.46, -12.3955
49.461, -12.3575
49.462, -12.3373
49.463, -12.3018
49.464, -12.3016
49.465, -12.2831
49.466, -12.3005
49.467, -12.3364
49.468, -12.3336
49.469, -12.3485
49.47, -12.3302
49.471, -12.3389
49.472, -12.3232
49.473, -12.3344
49.474, -12.3254
49.475, -12.3386
49.476, -12.3354
49.477, -12.347
49.478, -12.3633
49.479, -12.3659
49.48, -12.3637
49.481, -12.3677
49.482, -12.3798
49.483, -12.3983
49.484, -12.4054
49.485, -12.421
49.486, -12.4182
49.487, -12.4299
49.488, -12.4183
49.489, -12.4228
49.49, -12.4002
49.491, -12.3658
49.492, -12.3588
49.493, -12.3658
49.494, -12.3545
49.495, -12.3556
49.496, -12.3455
49.497, -12.3441
49.498, -12.3454
49.499, -12.3454
49.5, -12.3422
49.501, -12.338
49.502, -12.3348
49.503, -12.3337
49.504, -12.3345
49.505, -12.3371
49.506, -12.3406
49.507, -12.3449
49.508, -12.3465
49.509, -12.3255
49.51, -12.3196
49.511, -12.3236
49.512, -12.3065
49.513, -12.306
49.514, -12.3147
49.515, -12.3262
49.516, -12.3127
49.517, -12.311
49.518, -12.316
49.519, -12.3015
49.52, -12.2985
49.521, -12.3014
49.522, -12.2897
49.523, -12.2871
49.524, -12.2892
49.525, -12.292
49.526, -12.2942
49.527, -12.2948
49.528, -12.2861
49.529, -12.2802
49.53, -12.2762
49.531, -12.2729
49.532, -12.2699
49.533, -12.2668
49.534, -12.264
49.535, -12.2614
49.536, -12.259
49.537, -12.2568
49.538, -12.255
49.539, -12.2534
49.54, -12.252
49.541, -12.2505
49.542, -12.2494
49.543, -12.2482
49.544, -12.2465
49.545, -12.2451
49.546, -12.244
49.547, -12.2429
49.548, -12.242
49.549, -12.241
49.55, -12.2317
49.551, -12.2272
49.552, -12.2262
49.553, -12.2267
49.554, -12.2174
49.555, -12.2141
49.556, -12.2146
49.557, -12.2166
49.558, -12.2074
49.559, -12.2044
49.56, -12.2053
49.561, -12.2074
49.562, -12.1982
49.563, -12.195
49.564, -12.1956
49.565, -12.1973
49.566, -12.1994
49.567, -12.1899
49.568, -12.1859
49.569, -12.1849
49.57, -12.1854
49.571, -12.1861
49.572, -12.1771
49.573, -12.1727
49.574, -12.1716
49.575, -12.1716
49.576, -12.1716
49.577, -12.1714
49.578, -12.1634
49.579, -12.1593
49.58, -12.1576
49.581, -12.1568
49.582, -12.1564
49.583, -12.1557
49.584, -12.1547
49.585, -12.1531
49.586, -12.1513
49.587, -12.1489
49.588, -12.1464
49.589, -12.1436
49.59, -12.1409
49.591, -12.1379
49.592, -12.1283
49.593, -12.1226
49.594, -12.1196
49.595, -12.118
49.596, -12.1172
49.597, -12.1166
49.598, -12.116
49.599, -12.1152
49.6, -12.1144
49.601, -12.1135
49.602, -12.1033
49.603, -12.0981
49.604, -12.0966
49.605, -12.0969
49.606, -12.0868
49.607, -12.0832
49.608, -12.0839
49.609, -12.0865
49.61, -12.0776
49.611, -12.0752
49.612, -12.0768
49.613, -12.0668
49.614, -12.0642
49.615, -12.066
49.616, -12.0566
49.617, -12.0544
49.618, -12.0567
49.619, -12.0605
49.62, -12.0522
49.621, -12.0497
49.622, -12.0507
49.623, -12.0413
49.624, -12.0383
49.625, -12.0388
49.626, -12.0408
49.627, -12.0326
49.628, -12.0295
49.629, -12.0293
49.63, -12.0303
49.631, -12.022
49.632, -12.0185
49.633, -12.0177
49.634, -12.0181
49.635, -12.0188
49.636, -12.0107
49.637, -12.0066
49.638, -12.0052
49.639, -12.0049
49.64, -12.0052
49.641, -11.9966
49.642, -11.9924
49.643, -11.9914
49.644, -11.9917
49.645, -11.9833
49.646, -11.9822
49.647, -11.9885
49.648, -11.9989
49.649, -12.0093
49.65, -12.0167
49.651, -12.0203
49.652, -12.0208
49.653, -12.0101
49.654, -12.0026
49.655, -11.9975
49.656, -11.9827
49.657, -11.9747
49.658, -11.9595
49.659, -11.9532
49.66, -11.9527
49.661, -11.9429
49.662, -11.9408
49.663, -11.9436
49.664, -11.9368
49.665, -11.9296
49.666, -11.9219
49.667, -11.8974
49.668, -11.8884
49.669, -11.8651
49.67, -11.8648
49.671, -11.8506
49.672, -11.8593
49.673, -11.8818
49.674, -11.8831
49.675, -11.8986
49.676, -11.9213
49.677, -11.9254
49.678, -11.937
49.679, -11.9372
49.68, -11.9433
49.681, -11.9435
49.682, -11.9417
49.683, -11.9417
49.684, -11.9418
49.685, -11.9452
49.686, -11.9426
49.687, -11.9433
49.688, -11.9344
49.689, -11.931
49.69, -11.931
49.691, -11.9194
49.692, -11.9138
49.693, -11.9003
49.694, -11.8938
49.695, -11.8912
49.696, -11.8898
49.697, -11.8881
49.698, -11.8851
49.699, -11.8804
49.7, -11.8744
49.701, -11.8681
49.702, -11.8626
49.703, -11.8586
49.704, -11.8563
49.705, -11.8557
49.706, -11.8566
49.707, -11.8586
49.708, -11.8616
49.709, -11.8649
49.71, -11.8687
49.711, -11.8692
49.712, -11.8679
49.713, -11.8496
49.714, -11.8422
49.715, -11.8239
49.716, -11.82
49.717, -11.8255
49.718, -11.8171
49.719, -11.8192
49.72, -11.8273
49.721, -11.8221
49.722, -11.8243
49.723, -11.8301
49.724, -11.8253
49.725, -11.8251
49.726, -11.8272
49.727, -11.8295
49.728, -11.8241
49.729, -11.8204
49.73, -11.8127
49.731, -11.807
49.732, -11.8025
49.733, -11.7982
49.734, -11.7941
49.735, -11.7898
49.736, -11.7858
49.737, -11.7819
49.738, -11.7785
49.739, -11.7755
49.74, -11.7731
49.741, -11.7711
49.742, -11.7697
49.743, -11.7686
49.744, -11.768
49.745, -11.7677
49.746, -11.7678
49.747, -11.7679
49.748, -11.7683
49.749, -11.7686
49.75, -11.769
49.751, -11.7694
49.752, -11.7699
49.753, -11.7703
49.754, -11.7626
49.755, -11.7586
49.756, -11.7571
49.757, -11.7483
49.758, -11.7443
49.759, -11.7434
49.76, -11.7444
49.761, -11.737
49.762, -11.7342
49.763, -11.7341
49.764, -11.7356
49.765, -11.7287
49.766, -11.7261
49.767, -11.7259
49.768, -11.7271
49.769, -11.7206
49.77, -11.7179
49.771, -11.7176
49.772, -11.7184
49.773, -11.7197
49.774, -11.7138
49.775, -11.7109
49.776, -11.7098
49.777, -11.7096
49.778, -11.7033
49.779, -11.7005
49.78, -11.7001
49.781, -11.701
49.782, -11.6952
49.783, -11.6932
49.784, -11.694
49.785, -11.6879
49.786, -11.6865
49.787, -11.688
49.788, -11.6824
49.789, -11.6815
49.79, -11.6839
49.791, -11.6784
49.792, -11.6779
49.793, -11.6708
49.794, -11.6697
49.795, -11.6724
49.796, -11.6671
49.797, -11.6669
49.798, -11.6701
49.799, -11.6648
49.8, -11.6645
49.801, -11.6573
49.802, -11.656
49.803, -11.6581
49.804, -11.6526
49.805, -11.6518
49.806, -11.654
49.807, -11.6485
49.808, -11.6475
49.809, -11.6492
49.81, -11.6438
49.811, -11.6426
49.812, -11.6354
49.813, -11.6333
49.814, -11.6345
49.815, -11.6372
49.816, -11.6324
49.817, -11.6314
49.818, -11.6329
49.819, -11.6275
49.82, -11.6261
49.821, -11.6273
49.822, -11.6218
49.823, -11.6204
49.824, -11.6216
49.825, -11.6162
49.826, -11.615
49.827, -11.6165
49.828, -11.6112
49.829, -11.6102
49.83, -11.6119
49.831, -11.6067
49.832, -11.6059
49.833, -11.6076
49.834, -11.6026
49.835, -11.6017
49.836, -11.6036
49.837, -11.5983
49.838, -11.5975
49.839, -11.5992
49.84, -11.5962
49.841, -11.6014
49.842, -11.6118
49.843, -11.6232
49.844, -11.6279
49.845, -11.6327
49.846, -11.637
49.847, -11.6328
49.848, -11.6308
49.849, -11.6214
49.85, -11.6164
49.851, -11.6046
49.852, -11.5987
49.853, -11.5865
49.854, -11.5809
49.855, -11.5689
49.856, -11.5644
49.857, -11.5647
49.858, -11.556
49.859, -11.5538
49.86, -11.5442
49.861, -11.5419
49.862, -11.5444
49.863, -11.5346
49.864, -11.5289
49.865, -11.5126
49.866, -11.5092
49.867, -11.4951
49.868, -11.4973
49.869, -11.4885
49.87, -11.4957
49.871, -11.5128
49.872, -11.515
49.873, -11.5273
49.874, -11.5289
49.875, -11.5389
49.876, -11.5412
49.877, -11.5492
49.878, -11.5591
49.879, -11.5638
49.88, -11.5669
49.881, -11.5699
49.882, -11.5742
49.883, -11.5729
49.884, -11.5736
49.885, -11.5662
49.886, -11.5626
49.887, -11.5612
49.888, -11.5508
49.889, -11.5443
49.89, -11.5317
49.891, -11.5232
49.892, -11.5168
49.893, -11.511
49.894, -11.505
49.895, -11.4985
49.896, -11.4919
49.897, -11.4864
49.898, -11.4824
49.899, -11.4803
49.9, -11.4799
49.901, -11.4812
49.902, -11.4838
49.903, -11.4876
49.904, -11.4922
49.905, -11.4865
49.906, -11.4859
49.907, -11.4888
49.908, -11.481
49.909, -11.4796
49.91, -11.4774
49.911, -11.4592
49.912, -11.4489
49.913, -11.4263
49.914, -11.4194
49.915, -11.4244
49.916, -11.415
49.917, -11.4199
49.918, -11.4138
49.919, -11.4212
49.92, -11.4367
49.921, -11.44
49.922, -11.4505
49.923, -11.4645
49.924, -11.4701
49.925, -11.4784
49.926, -11.4874
49.927, -11.4925
49.928, -11.4961
49.929, -11.4987
49.93, -11.5002
49.931, -11.5001
49.932, -11.4987
49.933, -11.4959
49.934, -11.4921
49.935, -11.4874
49.936, -11.4821
49.937, -11.4808
49.938, -11.4777
49.939, -11.4768
49.94, -11.4767
49.941, -11.4745
49.942, -11.4724
49.943, -11.4701
49.944, -11.4681
49.945, -11.4662
49.946, -11.4647
49.947, -11.4636
49.948, -11.4631
49.949, -11.4629
49.95, -11.4633
49.951, -11.4641
49.952, -11.4654
49.953, -11.4669
49.954, -11.4689
49.955, -11.46
49.956, -11.4561
49.957, -11.4555
49.958, -11.4569
49.959, -11.4475
49.96, -11.4438
49.961, -11.4439
49.962, -11.4461
49.963, -11.4382
49.964, -11.4356
49.965, -11.4364
49.966, -11.439
49.967, -11.4327
49.968, -11.4309
49.969, -11.4317
49.97, -11.434
49.971, -11.4288
49.972, -11.4274
49.973, -11.4285
49.974, -11.4233
49.975, -11.422
49.976, -11.4236
49.977, -11.4185
49.978, -11.4177
49.979, -11.4197
49.98, -11.4152
49.981, -11.4149
49.982, -11.4091
49.983, -11.4082
49.984, -11.4104
49.985, -11.4058
49.986, -11.4056
49.987, -11.3997
49.988, -11.3988
49.989, -11.401
49.99, -11.3964
49.991, -11.396
49.992, -11.3898
49.993, -11.3885
49.994, -11.3905
49.995, -11.3853
49.996, -11.3846
49.997, -11.3778
49.998, -11.3762
49.999, -11.3776
50, -11.3721
50.001, -11.3708
50.002, -11.3724
50.003, -11.3668
50.004, -11.3653
50.005, -11.3664
50.006, -11.3605
50.007, -11.3585
50.008, -11.3591
50.009, -11.3524
50.01, -11.3497
50.011, -11.3495
50.012, -11.3428
50.013, -11.34
50.014, -11.3398
50.015, -11.341
50.016, -11.3351
50.017, -11.3326
50.018, -11.3323
50.019, -11.3256
50.02, -11.3226
50.021, -11.322
50.022, -11.3228
50.023, -11.3166
50.024, -11.3139
50.025, -11.3133
50.026, -11.3065
50.027, -11.3033
50.028, -11.3026
50.029, -11.3032
50.03, -11.2971
50.031, -11.2955
50.032, -11.2987
50.033, -11.3048
50.034, -11.306
50.035, -11.3083
50.036, -11.3109
50.037, -11.3132
50.038, -11.3081
50.039, -11.3055
50.04, -11.3046
50.041, -11.2958
50.042, -11.291
50.043, -11.2795
50.044, -11.2734
50.045, -11.2613
50.046, -11.2551
50.047, -11.253
50.048, -11.2437
50.049, -11.2396
50.05, -11.2388
50.051, -11.2311
50.052, -11.2275
50.053, -11.2265
50.054, -11.2266
50.055, -11.2195
50.056, -11.2121
50.057, -11.205
50.058, -11.1872
50.059, -11.1791
50.06, -11.1596
50.061, -11.156
50.062, -11.1406
50.063, -11.1423
50.064, -11.1556
50.065, -11.1528
50.066, -11.1627
50.067, -11.1603
50.068, -11.1697
50.069, -11.1696
50.07, -11.1787
50.071, -11.1929
50.072, -11.1995
50.073, -11.2091
50.074, -11.2163
50.075, -11.2236
50.076, -11.2291
50.077, -11.2311
50.078, -11.2361
50.079, -11.2339
50.08, -11.2363
50.081, -11.2301
50.082, -11.2296
50.083, -11.2203
50.084, -11.2169
50.085, -11.2055
50.086, -11.189
50.087, -11.1798
50.088, -11.1744
50.089, -11.1633
50.09, -11.1551
50.091, -11.1479
50.092, -11.1408
50.093, -11.1337
50.094, -11.127
50.095, -11.1214
50.096, -11.1171
50.097, -11.1145
50.098, -11.1134
50.099, -11.1139
50.1, -11.1158
50.101, -11.1189
50.102, -11.1229
50.103, -11.1278
50.104, -11.1333
50.105, -11.1264
50.106, -11.1247
50.107, -11.1265
50.108, -11.1169
50.109, -11.1115
50.11, -11.0952
50.111, -11.0864
50.112, -11.083
50.113, -11.0696
50.114, -11.0632
50.115, -11.0617
50.116, -11.0514
50.117, -11.0469
50.118, -11.0459
50.119, -11.0381
50.12, -11.0345
50.121, -11.0334
50.122, -11.0333
50.123, -11.0336
50.124, -11.0337
50.125, -11.0336
50.126, -11.0328
50.127, -11.0314
50.128, -11.0292
50.129, -11.0265
50.13, -11.023
50.131, -11.0191
50.132, -11.0147
50.133, -11.01
50.134, -11.0051
50.135, -11.0002
50.136, -10.9951
50.137, -10.9902
50.138, -10.9852
50.139, -10.9805
50.14, -10.9758
50.141, -10.9715
50.142, -10.9672
50.143, -10.9633
50.144, -10.9597
50.145, -10.9563
50.146, -10.953
50.147, -10.9499
50.148, -10.947
50.149, -10.9442
50.15, -10.9415
50.151, -10.9388
50.152, -10.9362
50.153, -10.9264
50.154, -10.9194
50.155, -10.9143
50.156, -10.9101
50.157, -10.9067
50.158, -10.9035
50.159, -10.9005
50.16, -10.8903
50.161, -10.883
50.162, -10.8779
50.163, -10.8741
50.164, -10.8713
50.165, -10.8615
50.166, -10.8552
50.167, -10.8517
50.168, -10.8498
50.169, -10.8491
50.17, -10.8407
50.171, -10.8361
50.172, -10.834
50.173, -10.8336
50.174, -10.8255
50.175, -10.8212
50.176, -10.8197
50.177, -10.8113
50.178, -10.8068
50.179, -10.8048
50.18, -10.8041
50.181, -10.7964
50.182, -10.7919
50.183, -10.7897
50.184, -10.7811
50.185, -10.776
50.186, -10.7732
50.187, -10.7716
50.188, -10.7636
50.189, -10.7586
50.19, -10.7557
50.191, -10.7539
50.192, -10.7527
50.193, -10.7452
50.194, -10.7402
50.195, -10.7371
50.196, -10.735
50.197, -10.7269
50.198, -10.7215
50.199, -10.7182
50.2, -10.7159
50.201, -10.7143
50.202, -10.7065
50.203, -10.7015
50.204, -10.6984
50.205, -10.6964
50.206, -10.6951
50.207, -10.6875
50.208, -10.6823
50.209, -10.6792
50.21, -10.6772
50.211, -10.669
50.212, -10.6639
50.213, -10.6609
50.214, -10.6592
50.215, -10.6582
50.216, -10.6506
50.217, -10.6469
50.218, -10.647
50.219, -10.6493
50.22, -10.6524
50.221, -10.6556
50.222, -10.6581
50.223, -10.6543
50.224, -10.6525
50.225, -10.652
50.226, -10.6446
50.227, -10.6407
50.228, -10.6392
50.229, -10.6306
50.23, -10.6262
50.231, -10.6159
50.232, -10.6105
50.233, -10.6085
50.234, -10.5999
50.235, -10.5955
50.236, -10.5859
50.237, -10.5808
50.238, -10.5788
50.239, -10.571
50.24, -10.5669
50.241, -10.5651
50.242, -10.5577
50.243, -10.5533
50.244, -10.5506
50.245, -10.5485
50.246, -10.544
50.247, -10.5302
50.248, -10.5183
50.249, -10.4953
50.25, -10.4815
50.251, -10.4754
50.252, -10.456
50.253, -10.4478
50.254, -10.4479
50.255, -10.4355
50.256, -10.4331
50.257, -10.4376
50.258, -10.4325
50.259, -10.4351
50.26, -10.4428
50.261, -10.453
50.262, -10.4645
50.263, -10.4763
50.264, -10.4876
50.265, -10.4976
50.266, -10.5058
50.267, -10.5117
50.268, -10.5152
50.269, -10.5159
50.27, -10.5205
50.271, -10.5196
50.272, -10.514
50.273, -10.5045
50.274, -10.4993
50.275, -10.4891
50.276, -10.475
50.277, -10.4639
50.278, -10.4538
50.279, -10.4398
50.28, -10.426
50.281, -10.412
50.282, -10.3982
50.283, -10.3851
50.284, -10.3734
50.285, -10.3635
50.286, -10.3558
50.287, -10.3504
50.288, -10.3476
50.289, -10.3472
50.29, -10.3493
50.291, -10.3537
50.292, -10.3602
50.293, -10.3684
50.294, -10.3781
50.295, -10.3889
50.296, -10.4007
50.297, -10.413
50.298, -10.4152
50.299, -10.4211
50.3, -10.4192
50.301, -10.4118
50.302, -10.4105
50.303, -10.4034
50.304, -10.4011
50.305, -10.393
50.306, -10.3796
50.307, -10.37
50.308, -10.3551
50.309, -10.345
50.31, -10.3379
50.311, -10.3324
50.312, -10.3205
50.313, -10.3114
50.314, -10.304
50.315, -10.2975
50.316, -10.2915
50.317, -10.286
50.318, -10.2809
50.319, -10.2765
50.32, -10.2728
50.321, -10.27
50.322, -10.268
50.323, -10.2669
50.324, -10.2665
50.325, -10.2667
50.326, -10.2674
50.327, -10.2684
50.328, -10.2695
50.329, -10.2706
50.33, -10.2716
50.331, -10.2724
50.332, -10.273
50.333, -10.2736
50.334, -10.2688
50.335, -10.2599
50.336, -10.2542
50.337, -10.2435
50.338, -10.2361
50.339, -10.2231
50.34, -10.2139
50.341, -10.2071
50.342, -10.1929
50.343, -10.1824
50.344, -10.1741
50.345, -10.1672
50.346, -10.1515
50.347, -10.1396
50.348, -10.13
50.349, -10.1219
50.35, -10.1146
50.351, -10.1079
50.352, -10.1018
50.353, -10.0961
50.354, -10.0909
50.355, -10.0861
50.356, -10.0818
50.357, -10.0778
50.358, -10.0743
50.359, -10.0711
50.36, -10.0682
50.361, -10.0657
50.362, -10.0632
50.363, -10.0609
50.364, -10.0587
50.365, -10.0563
50.366, -10.0485
50.367, -10.0424
50.368, -10.0373
50.369, -10.0327
50.37, -10.023
50.371, -10.015
50.372, -10.0081
50.373, -10.0016
50.374, -9.99523
50.375, -9.98358
50.376, -9.97362
50.377, -9.96478
50.378, -9.95645
50.379, -9.94842
50.38, -9.94057
50.381, -9.93288
50.382, -9.92534
50.383, -9.91799
50.384, -9.91087
50.385, -9.90402
50.386, -9.8975
50.387, -9.89135
50.388, -9.88561
50.389, -9.88032
50.39, -9.87548
50.391, -9.87113
50.392, -9.86723
50.393, -9.86381
50.394, -9.86082
50.395, -9.85829
50.396, -9.84943
50.397, -9.8434
50.398, -9.83938
50.399, -9.8367
50.4, -9.835
50.401, -9.82758
50.402, -9.82298
50.403, -9.82097
50.404, -9.81533
50.405, -9.81307
50.406, -9.8127
50.407, -9.81332
50.408, -9.81428
50.409, -9.81554
50.41, -9.81176
50.411, -9.81031
50.412, -9.80413
50.413, -9.80121
50.414, -9.79357
50.415, -9.78975
50.416, -9.7886
50.417, -9.78167
50.418, -9.77822
50.419, -9.76982
50.42, -9.76521
50.421, -9.75598
50.422, -9.75055
50.423, -9.74758
50.424, -9.7393
50.425, -9.7338
50.426, -9.72991
50.427, -9.72659
50.428, -9.71769
50.429, -9.71035
50.43, -9.70378
50.431, -9.69731
50.432, -9.69064
50.433, -9.6821
50.434, -9.67206
50.435, -9.66158
50.436, -9.63914
50.437, -9.62373
50.438, -9.61465
50.439, -9.59208
50.44, -9.58006
50.441, -9.57582
50.442, -9.55865
50.443, -9.55213
50.444, -9.5533
50.445, -9.55946
50.446, -9.55567
50.447, -9.559
50.448, -9.56725
50.449, -9.57834
50.45, -9.58573
50.451, -9.59592
50.452, -9.6077
50.453, -9.6199
50.454, -9.63175
50.455, -9.6426
50.456, -9.65197
50.457, -9.65943
50.458, -9.66467
50.459, -9.66745
50.46, -9.67753
50.461, -9.68153
50.462, -9.6805
50.463, -9.6755
50.464, -9.66706
50.465, -9.6645
50.466, -9.65632
50.467, -9.65108
50.468, -9.64664
50.469, -9.64121
50.47, -9.6301
50.471, -9.61821
50.472, -9.60573
50.473, -9.59311
50.474, -9.5812
50.475, -9.57056
50.476, -9.56172
50.477, -9.55498
50.478, -9.55068
50.479, -9.54891
50.48, -9.54938
50.481, -9.55185
50.482, -9.55628
50.483, -9.56251
50.484, -9.57052
50.485, -9.5802
50.486, -9.57889
50.487, -9.58284
50.488, -9.57817
50.489, -9.57965
50.49, -9.57336
50.491, -9.573
50.492, -9.56547
50.493, -9.56318
50.494, -9.55431
50.495, -9.54977
50.496, -9.53932
50.497, -9.53225
50.498, -9.52691
50.499, -9.51566
50.5, -9.50595
50.501, -9.49668
50.502, -9.48706
50.503, -9.47585
50.504, -9.46287
50.505, -9.44921
50.506, -9.43549
50.507, -9.42215
50.508, -9.4093
50.509, -9.39755
50.51, -9.38715
50.511, -9.37833
50.512, -9.37117
50.513, -9.36584
50.514, -9.36228
50.515, -9.36052
50.516, -9.36037
50.517, -9.36171
50.518, -9.36424
50.519, -9.36772
50.52, -9.37181
50.521, -9.37623
50.522, -9.38066
50.523, -9.38499
50.524, -9.38606
50.525, -9.3879
50.526, -9.38628
50.527, -9.38165
50.528, -9.37423
50.529, -9.36408
50.53, -9.35675
50.531, -9.3448
50.532, -9.33519
50.533, -9.31997
50.534, -9.30731
50.535, -9.29615
50.536, -9.2855
50.537, -9.26695
50.538, -9.25109
50.539, -9.23709
50.54, -9.2241
50.541, -9.21192
50.542, -9.20046
50.543, -9.18957
50.544, -9.17961
50.545, -9.17076
50.546, -9.16308
50.547, -9.15668
50.548, -9.15158
50.549, -9.14778
50.55, -9.14521
50.551, -9.1438
50.552, -9.14338
50.553, -9.14382
50.554, -9.14493
50.555, -9.14658
50.556, -9.14307
50.557, -9.14154
50.558, -9.13604
50.559, -9.13268
50.56, -9.12553
50.561, -9.12027
50.562, -9.11116
50.563, -9.10366
50.564, -9.09216
50.565, -9.08215
50.566, -9.07276
50.567, -9.06328
50.568, -9.05342
50.569, -9.04302
50.57, -9.03203
50.571, -9.02048
50.572, -9.00843
50.573, -8.99605
50.574, -8.98352
50.575, -8.97109
50.576, -8.95908
50.577, -8.94764
50.578, -8.93699
50.579, -8.92734
50.58, -8.91884
50.581, -8.91158
50.582, -8.90563
50.583, -8.90099
50.584, -8.89761
50.585, -8.89541
50.586, -8.89429
50.587, -8.89404
50.588, -8.89424
50.589, -8.89409
50.59, -8.89322
50.591, -8.89196
50.592, -8.88597
50.593, -8.88171
50.594, -8.8789
50.595, -8.87108
50.596, -8.86593
50.597, -8.85607
50.598, -8.84955
50.599, -8.83838
50.6, -8.83087
50.601, -8.8188
50.602, -8.81055
50.603, -8.80491
50.604, -8.79396
50.605, -8.7862
50.606, -8.78055
50.607, -8.77603
50.608, -8.77215
50.609, -8.76284
50.61, -8.75552
50.611, -8.74946
50.612, -8.74394
50.613, -8.73866
50.614, -8.73346
50.615, -8.72826
50.616, -8.72303
50.617, -8.71784
50.618, -8.71272
50.619, -8.70734
50.62, -8.70261
50.621, -8.6999
50.622, -8.68856
50.623, -8.68504
50.624, -8.67187
50.625, -8.66888
50.626, -8.65614
50.627, -8.65424
50.628, -8.66019
50.629, -8.65516
50.63, -8.65868
50.631, -8.65458
50.632, -8.6583
50.633, -8.66724
50.634, -8.67047
50.635, -8.67791
50.636, -8.68313
50.637, -8.68803
50.638, -8.69404
50.639, -8.70082
50.64, -8.70728
50.641, -8.71273
50.642, -8.71654
50.643, -8.72511
50.644, -8.72938
50.645, -8.72983
50.646, -8.73569
50.647, -8.7359
50.648, -8.73148
50.649, -8.73189
50.65, -8.72672
50.651, -8.72447
50.652, -8.72346
50.653, -8.71653
50.654, -8.71033
50.655, -8.70376
50.656, -8.69606
50.657, -8.687
50.658, -8.67708
50.659, -8.66688
50.66, -8.65697
50.661, -8.64762
50.662, -8.63915
50.663, -8.63181
50.664, -8.62594
50.665, -8.62172
50.666, -8.61934
50.667, -8.61881
50.668, -8.62021
50.669, -8.62325
50.67, -8.61754
50.671, -8.61619
50.672, -8.60725
50.673, -8.60349
50.674, -8.59231
50.675, -8.58632
50.676, -8.58359
50.677, -8.57228
50.678, -8.56466
50.679, -8.5592
50.68, -8.54578
50.681, -8.53492
50.682, -8.52535
50.683, -8.51592
50.684, -8.49988
50.685, -8.48522
50.686, -8.47125
50.687, -8.45742
50.688, -8.4437
50.689, -8.43022
50.69, -8.41725
50.691, -8.40504
50.692, -8.39384
50.693, -8.38383
50.694, -8.37515
50.695, -8.36786
50.696, -8.36198
50.697, -8.35744
50.698, -8.35417
50.699, -8.352
50.7, -8.35023
50.701, -8.34819
50.702, -8.34632
50.703, -8.34479
50.704, -8.34359
50.705, -8.34263
50.706, -8.34184
50.707, -8.33681
50.708, -8.33325
50.709, -8.32532
50.71, -8.31896
50.711, -8.30771
50.712, -8.29837
50.713, -8.29002
50.714, -8.28193
50.715, -8.26698
50.716, -8.25386
50.717, -8.2418
50.718, -8.2301
50.719, -8.21851
50.72, -8.20695
50.721, -8.19543
50.722, -8.18401
50.723, -8.17278
50.724, -8.16187
50.725, -8.15138
50.726, -8.14143
50.727, -8.13212
50.728, -8.12354
50.729, -8.11575
50.73, -8.10878
50.731, -8.10264
50.732, -8.09731
50.733, -8.09277
50.734, -8.08895
50.735, -8.08579
50.736, -8.07816
50.737, -8.07259
50.738, -8.06845
50.739, -8.06512
50.74, -8.05761
50.741, -8.05175
50.742, -8.04713
50.743, -8.03838
50.744, -8.03106
50.745, -8.02452
50.746, -8.0182
50.747, -8.01185
50.748, -8.00534
50.749, -7.99858
50.75, -7.99157
50.751, -7.98428
50.752, -7.97675
50.753, -7.96901
50.754, -7.96111
50.755, -7.95312
50.756, -7.94512
50.757, -7.93719
50.758, -7.92942
50.759, -7.9219
50.76, -7.9147
50.761, -7.90791
50.762, -7.90157
50.763, -7.89574
50.764, -7.89044
50.765, -7.8857
50.766, -7.88153
50.767, -7.87793
50.768, -7.86905
50.769, -7.86241
50.77, -7.85696
50.771, -7.85135
50.772, -7.84565
50.773, -7.84007
50.774, -7.8348
50.775, -7.83012
50.776, -7.8265
50.777, -7.82386
50.778, -7.81616
50.779, -7.81126
50.78, -7.80857
50.781, -7.80077
50.782, -7.79618
50.783, -7.78716
50.784, -7.78168
50.785, -7.77871
50.786, -7.77063
50.787, -7.76554
50.788, -7.75617
50.789, -7.74994
50.79, -7.74578
50.791, -7.73707
50.792, -7.73089
50.793, -7.72639
50.794, -7.72281
50.795, -7.71981
50.796, -7.71721
50.797, -7.71045
50.798, -7.70526
50.799, -7.70121
50.8, -7.69786
50.801, -7.695
50.802, -7.69231
50.803, -7.68959
50.804, -7.68675
50.805, -7.68435
50.806, -7.67624
50.807, -7.67303
50.808, -7.66195
50.809, -7.65863
50.81, -7.66122
50.811, -7.65385
50.812, -7.65403
50.813, -7.65984
50.814, -7.65694
50.815, -7.66047
50.816, -7.65835
50.817, -7.66215
50.818, -7.66986
50.819, -7.67393
50.82, -7.68096
